"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"TOP002429","Topic","b How to get there","","","","","",1.0000001681801711,"['b How to get there']",1.0,""
"TOP002430","Topic","the Sisterhood Ran G20","","","","","",1.0000001531414868,"['the Sisterhood Ran G20']",1.0,""
"DAT000992","Date","2013-11-28","","","","","","","","","2013-11-28"
"SPE001326","Speech","1317:Fünf Jahre Krise - wo steht Europa heute?","","Fünf Jahre Krise - wo steht Europa heute?","Rede von Jörg Asmussen, Mitglied des Direktoriums der EZB, Martinsgansessen Nordmetall, Hamburg, 27. November 2013","Fünf Jahre Krise – wo steht Europa heute? Rede von Jörg Asmussen, Mitglied des Direktoriums der EZB, Martinsgansessen Nordmetall,Hamburg, 27. November 2013 Sehr geehrter Herr Lambusch, sehr geehrte Abgeordnete, sehr geehrte Vertreter der Landesregierungen und des Senats, meine Damen und Herren, haben Sie vielen Dank für Ihre einleitenden Worte und herzlichen Glückwunsch zu Ihrer Wahl als neuer Prä",1317.0,"","","",""
"TOP002431","Topic","Jahr erstmals","","","","","",1.000000177386719,"['Jahr erstmals']",1.0,""
"TOP002432","Topic","exportiert seine Autos","","","","","",1.0000001660131739,"['exportiert seine Autos']",1.0,""
"TOP002433","Topic","Trotz der Konsolidierungsfortschritte haben wir die Aufgabe noch vor uns die teilweise sehr","","","","","",1.0000001630826447,"['Trotz der Konsolidierungsfortschritte haben wir die Aufgabe noch vor uns die teilweise sehr']",1.0,""
"DAT000993","Date","2013-11-27","","","","","","","","","2013-11-27"
"SPE001327","Speech","1318:Economic and legal limits of central banking","","Economic and legal limits of central banking","Keynote speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, IMFS Conference on Monetary and Financial Stability,Frankfurt am Main, 26 November 2013","Economic and legal limits of central banking Keynote speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, IMFS Conference on Monetary and Financial Stability,Frankfurt am Main, 26 November 2013 Dear Professor Wieland, dear Professor Klump, dear Professor Remsperger, Ladies and Gentlemen, The Financial Crisis has confronted United States with major challenges. For cent",1318.0,"","","",""
"TOP002434","Topic","Alle Bem hungen","","","","","",1.0000001902762023,"['Alle Bem hungen']",1.0,""
"TOP002435","Topic","new waters","","","","","",1.0000001872635058,"['new waters']",1.0,""
"DAT000994","Date","2013-11-26","","","","","","","","","2013-11-26"
"SPE001328","Speech","1319:The political dimension of European economic integration","","The political dimension of European economic integration","by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, At the 19th Université d’automne de la Ligue des droits de l’Homme, Paris, 23 November 2013","The political dimension of European economic integration Speech by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, At the 19th Université d’automne de la Ligue des droits de l’Homme, Paris, 23 November 2013 Ladies and Gentlemen [1], Before I start, let me thank the Ligue des droits de l’Homme for inviting me to speak today. As we approach the 100th anniversary of the Firs",1319.0,"","","",""
"DAT000995","Date","2013-11-23","","","","","","","","","2013-11-23"
"SPE001329","Speech","1320:Opening speech at the European Banking Congress “The future of Europe”","","Opening speech at the European Banking Congress “The future of Europe”","by Mario Draghi, President of the EUROPEAN CENTRAL BANK,<br>Frankfurt am Main, 22 November 2013","Opening speech at the European Banking Congress “The future of Europe” Speech by Mario Draghi, President of the EUROPEAN CENTRAL BANK,Frankfurt am Main, 22 November 2013 Ladies and gentlemen, Thank you for inviting me to speak to you today. While the situation in the euro area has improved greatly over the last year, we are still faced with considerable challenges. We need to secure the economic r",1320.0,"","","",""
"TOP002436","Topic","We have emphasised in these meetings that to make the exercise a success we need to have high quality information","","","","","",1.0000001774240888,"['We have emphasised in these meetings that to make the exercise a success we need to have high quality information']",1.0,""
"TOP002437","Topic","If we raised rates we would further depress the economy people would lose their jobs and then their savings would be lower for longer","","","","","",1.0000001718789053,"['If we raised rates we would further depress the economy people would lose their jobs and then their savings would be lower for longer']",1.0,""
"DAT000996","Date","2013-11-22","","","","","","","","","2013-11-22"
"SPE001330","Speech","1321:Europe 2014 - an outlook from the EUROPEAN CENTRAL BANK","","Europe 2014 - an outlook from the EUROPEAN CENTRAL BANK","by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Council on Foreign Relations, New York, 21 November 2013","Europe 2014 – an outlook from the EUROPEAN CENTRAL BANK Speech by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Council on Foreign Relations, New York, 21 November 2013 The latest economic data suggest that the euro area is gradually advancing on the road to recovery – but doubts remain about where that road is leading. Some commentators think that the road will",1321.0,"","","",""
"TOP002438","Topic","We want to make sure that investors have all the facts they need","","","","","",1.0000001773772311,"['We want to make sure that investors have all the facts they need']",1.0,""
"TOP002439","Topic","tougher supervision","","","","","",1.0000001773416318,"['tougher supervision']",1.0,""
"DAT000997","Date","2013-11-21","","","","","","","","","2013-11-21"
"SPE001331","Speech","1322:Keynote address at the Süddeutsche Zeitung Führungstreffen Wirtschaft 2013","","Keynote address at the Süddeutsche Zeitung Führungstreffen Wirtschaft 2013","by Mario Draghi, President of the EUROPEAN CENTRAL BANK,<br>at Führungstreffen Wirtschaft “Strategies for more growth” organised by Süddeutsche Zeitung,<br>Berlin, 21 November 2013.","Keynote address at the Süddeutsche Zeitung Führungstreffen Wirtschaft 2013 Speech by Mario Draghi, President of the EUROPEAN CENTRAL BANK,at Führungstreffen Wirtschaft “Strategies for more growth” organised by Süddeutsche Zeitung,Berlin, 21 November 2013. Ladies and gentlemen, The euro area has been through a difficult period of correcting the imbalances of the past. The necessary adjustment has i",1322.0,"","","",""
"TOP002440","Topic","Another concern is the implication of low interest rates for savers","","","","","",1.0000001789399633,"['Another concern is the implication of low interest rates for savers']",1.0,""
"TOP002441","Topic","the continuing process","","","","","",1.0,"['a continued process', 'the continuing process']",4.0,""
"TOP002442","Topic","Inflation projections by EUROPEAN CENTRAL BANK staff as well as by other major forecasting institutions had been revised down repeatedly over the last year from already low levels","","","","","",1.000000163391138,"['Inflation projections by EUROPEAN CENTRAL BANK staff as well as by other major forecasting institutions had been revised down repeatedly over the last year from already low levels']",1.0,""
"SPE001332","Speech","1323:Steering the economy in a challenging environment","","Steering the economy in a challenging environment","by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the 16th Euro Finance Week,Frankfurt am Main, 19 November 2013","Steering the economy in a challenging environment Speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the 16th Euro Finance Week,Frankfurt am Main, 19 November 2013 Introduction Ladies and Gentlemen, It is a pleasure to speak at the 16th Euro Finance Week [1] here in Frankfurt. The euro area economy is seeing the infancy of a frail recovery. The turn-around in econ",1323.0,"","","",""
"TOP002443","Topic","The Treaty that has established the EUROPEAN CENTRAL BANK has given the new central bank a well defined mandate to maintain price stability","","","","","",1.0000001901844002,"['The Treaty that has established the EUROPEAN CENTRAL BANK has given the new central bank a well defined mandate to maintain price stability']",1.0,""
"TOP002444","Topic","Also the negative momentum introduced by energy prices comes at a point in time where the non energy factors are also drifting down","","","","","",1.0000001692002505,"['Also the negative momentum introduced by energy prices comes at a point in time where the non energy factors are also drifting down']",1.0,""
"TOP002445","Topic","In response to this question at the very start of monetary union in October 1998 the Governing Council of the EUROPEAN CENTRAL BANK defined price stability as a positive rate of inflation below 2","","","","","",1.0,"['As you know the EUROPEAN CENTRAL BANK defines price stability as inflation rates below but close to 2 over the medium term', 'In response to this question at the very start of monetary union in October 1998 the Governing Council of the EUROPEAN CENTRAL BANK defined price stability as a positive rate of inflation below 2']",2.0,""
"DAT000998","Date","2013-11-19","","","","","","","","","2013-11-19"
"SPE001333","Speech","1324:On the road to a banking union: the way forward from the EUROPEAN CENTRAL BANK's perspective","","On the road to a banking union: the way forward from the EUROPEAN CENTRAL BANK's perspective","by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the 16th Euro Finance Week,Frankfurt am Main, 18 November 2013","On the road to a banking union: the way forward from the EUROPEAN CENTRAL BANK’s perspective Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the 16th Euro Finance Week,Frankfurt am Main, 18 November 2013 Ladies and gentlemen, Last year, questions surrounding the banking union concerned fundamental concepts: How can we break the close links between countries and",1324.0,"","","",""
"TOP002446","Topic","implementation decisions","","","","","",1.0000001923176283,"['implementation decisions']",1.0,""
"TOP002447","Topic","Building on the risk analysis which has already begun the balance sheet assessment itself is scheduled for the first half of next year after the annual financial statements for 2013 have been drawn up","","","","","",1.0000001597253605,"['Building on the risk analysis which has already begun the balance sheet assessment itself is scheduled for the first half of next year after the annual financial statements for 2013 have been drawn up']",1.0,""
"DAT000999","Date","2013-11-18","","","","","","","","","2013-11-18"
"SPE001334","Speech","1325:Economic convergence across Central, Eastern and South Eastern Europe: Achievements and challenges","","Economic convergence across Central, Eastern and South Eastern Europe: Achievements and challenges","by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, <br>CEEI conference ‘Financial Cycles and the Real Economy: Lessons for CESEE’, <br>Vienna, 18 November 2013","Economic convergence across Central, Eastern and South Eastern Europe: Achievements and challenges Speech by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, CEEI conference ‘Financial Cycles and the Real Economy: Lessons for CESEE’, Vienna, 18 November 2013 Dear Ewald, Good evening ladies and gentlemen, It is a pleasure to be here with you tonight. I would like to thank ",1325.0,"","","",""
"TOP002448","Topic","Increasing living standards For me the first good experience I would bring home is the improvement in the region s living standards between 2000 and 2012 real per capita GROSS DOMESTIC PRODUCT adjusted for differences in purchasing power increased on average by close to 50 per cent both in Central and Eastern Europe and in the Western Balkans","","","","","",1.0000001977696567,"['Increasing living standards For me the first good experience I would bring home is the improvement in the region s living standards between 2000 and 2012 real per capita GROSS DOMESTIC PRODUCT adjusted for differences in purchasing power increased on average by close to 50 per cent both in Central and Eastern Europe and in the Western Balkans']",1.0,""
"SPE001335","Speech","1326:The overhaul of the architecture of the euro area and the return of investor confidence","","The overhaul of the architecture of the euro area and the return of investor confidence","by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK,<br>at the CFA Institute European Investment Conference “Beyond Austerity: Opportunities for European Investors in the Global Market”,<br>London, 15 November 2013","The overhaul of the architecture of the euro area and the return of investor confidence Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the CFA Institute European Investment Conference “Beyond Austerity: Opportunities for European Investors in the Global Market”,London, 15 November 2013 Introduction It is a great pleasure to join you at the Sixth Annual Europea",1326.0,"","","",""
"TOP002449","Topic","a more robust and safer financial sector","","","","","",1.0000001715456353,"['a more robust and safer financial sector']",1.0,""
"TOP002450","Topic","Current accounts in these countries have improved substantially and a significant part of this adjustment is considered to be of a non cyclical nature and therefore likely to be sustained in the medium term","","","","","",1.0000001562659873,"['Current accounts in these countries have improved substantially and a significant part of this adjustment is considered to be of a non cyclical nature and therefore likely to be sustained in the medium term']",1.0,""
"DAT001000","Date","2013-11-15","","","","","","","","","2013-11-15"
"SPE001336","Speech","1327:SMEs, Banking Union, and securitisation - exploring the nexus","","SMEs, Banking Union, and securitisation - exploring the nexus","Keynote speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK,EIB, in cooperation with RBWC and the EURO 50 Group: “Investment and Investment Finance: Putting Europe on a sustainable growth path”, Luxembourg, 13 November 2013","SMEs, Banking Union, and securitisation – exploring the nexus Keynote speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK,EIB, in cooperation with RBWC and the EURO 50 Group: “Investment and Investment Finance: Putting Europe on a sustainable growth path”, Luxembourg, 13 November 2013 President Hoyer, SMEs are the pillars of the European economy. 99.7% of the firms in",1327.0,"","","",""
"TOP002451","Topic","that financing","","","","","",1.0000001856600564,"['that financing']",1.0,""
"TOP002452","Topic","low investor confidence","","","","","",1.0000001769007398,"['low investor confidence']",1.0,""
"TOP002453","Topic","the wrong place","","","","","",1.0,"['the wrong place']",2.0,""
"DAT001001","Date","2013-11-13","","","","","","","","","2013-11-13"
"SPE001337","Speech","1328:The Costs and Benefits of Unorthodox Monetary Policy","","The Costs and Benefits of Unorthodox Monetary Policy","by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK,<br>at European Conference 2013 organised by UBS,<br>London, 12 November 2013.","The Costs and Benefits of Unorthodox Monetary Policy Speech by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at European Conference 2013 organised by UBS,London, 12 November 2013. Ladies and Gentlemen, It’s a great pleasure to participate in this panel on unorthodox monetary policy. I admit that for central bankers ‘unorthodox’ is not the preferred attribute to describe",1328.0,"","","",""
"TOP002454","Topic","Here three measures have taken a prominent role","","","","","",1.0000001765102384,"['Here three measures have taken a prominent role']",1.0,""
"TOP002455","Topic","Hence they were an expression rather than a renunciation of our predictable monetary policy strategy with a medium term orientation","","","","","",1.000000166754119,"['Hence they were an expression rather than a renunciation of our predictable monetary policy strategy with a medium term orientation']",1.0,""
"DAT001002","Date","2013-11-12","","","","","","","","","2013-11-12"
"SPE001338","Speech","1329:The public and the private banking union","","The public and the private banking union","by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the joint conference “The Single Resolution Mechanism and the Limits of Bank-Regulation” Humboldt Universität/Financial Risk and Stability Net-work in BerlinBerlin, 8 November 2013","The public and the private banking union Speech by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the joint conference “The Single Resolution Mechanism and the Limits of Bank-Regulation” Humboldt Universität/Financial Risk and Stability Net-work in BerlinBerlin, 8 November 2013 Dear Mr Aehling [Veranstalter] Dear colleagues, Ladies and gentlemen, Intro The timing of t",1329.0,"","","",""
"TOP002456","Topic","The Federal Reserve undertook a thorough stress test determining banks additional capital needs","","","","","",1.0,"['The Federal Reserve undertook a thorough stress test determining banks additional capital needs']",2.0,""
"DAT001003","Date","2013-11-08","","","","","","","","","2013-11-08"
"SPE001339","Speech","1330:Intergenerational Justice in Times of Sovereign Debt Crises","","Intergenerational Justice in Times of Sovereign Debt Crises","by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Minsky Conference in Greece<br>organised by the Levy Economics Institute<br>Athens, 8 November 2013","Intergenerational Justice in Times of Sovereign Debt Crises Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Minsky Conference in Greeceorganised by the Levy Economics InstituteAthens, 8 November 2013 Ladies and gentlemen, The last time I gave a speech here in Athens was in early January 2008. How much the world has changed since then. Yet it has not always",1330.0,"","","",""
"TOP002457","Topic","What Greece has achieved And indeed this is what is happening in Greece today","","","","","",1.0000001636604887,"['What Greece has achieved And indeed this is what is happening in Greece today']",1.0,""
"SPE001340","Speech","1331:Banking Union - essential for the ins, desirable for the outs!","","Banking Union - essential for the ins, desirable for the outs!","by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the Danske Bank Financial Forum 2013,Stockholm, 5 November 2013","Banking Union – essential for the ins, desirable for the outs! Speech by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the Danske Bank Financial Forum 2013,Stockholm, 5 November 2013 Ladies and gentlemen, It is a pleasure to participate in the Danske Bank Financial Forum here in Stockholm. Sweden was hit very hard by the global financial crisis. It experienced a cont",1331.0,"","","",""
"TOP002458","Topic","What does a Banking Union mean for countries inside the euro area and those outside like Sweden and the home country of today s host Denmark","","","","","",1.0000001920168848,"['What does a Banking Union mean for countries inside the euro area and those outside like Sweden and the home country of today s host Denmark']",1.0,""
"DAT001004","Date","2013-11-05","","","","","","","","","2013-11-05"
"SPE001341","Speech","1332:Banking Union and the European crisis","","Banking Union and the European crisis","Opening remarks by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,at the 6th Santander International Banking Conference, Madrid, 5 November 2013","Banking Union and the European crisis Opening remarks by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,at the 6th Santander International Banking Conference, Madrid, 5 November 2013 Ladies and gentlemen, Thank you for inviting me to speak today at the Santander International Banking Conference that has become over the years a very relevant event. A window of opportunity is currentl",1332.0,"","","",""
"TOP002459","Topic","loose cooperation","","","","","",1.0000001860879681,"['loose cooperation']",1.0,""
"TOP002460","Topic","many expert speakers","","","","","",1.000000167512435,"['many expert speakers']",1.0,""
"SPE001342","Speech","1333:Lessons from East Asia for the euro area","","Lessons from East Asia for the euro area","by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the Asia Europe Economic Forum on “Challenges and Prospects for Asian and European Economies"",Beijing, 28 October 2013","Lessons from East Asia for the euro area Speech by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the Asia Europe Economic Forum on “Challenges and Prospects for Asian and European Economies"",Beijing, 28 October 2013 Ladies and Gentlemen, [1] The global economic and financial crisis confronted the world economy not only with financial turbulence, loss in output and soc",1333.0,"","","",""
"TOP002461","Topic","Emerging Asian economies had greater policy leeway than euro area countries in dealing with their crises in that they had flexible exchange rate regimes","","","","","",1.00000016733692,"['Emerging Asian economies had greater policy leeway than euro area countries in dealing with their crises in that they had flexible exchange rate regimes']",1.0,""
"TOP002462","Topic","It formed the nucleus of today s European Union","","","","","",1.0000001381071462,"['It formed the nucleus of today s European Union']",1.0,""
"DAT001005","Date","2013-10-28","","","","","","","","","2013-10-28"
"SPE001343","Speech","1334:Cooperation and diversity: principles for a stable euro area","","Cooperation and diversity: principles for a stable euro area","Acceptance speech by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at Bocconi University on the occasion of the award ceremony “Alumnus of the Year” Milan, 25 October 2013","Cooperation and diversity: principles for a stable euro area Acceptance speech by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at Bocconi University on the occasion of the award ceremony “Alumnus of the Year” Milan, 25 October 2013 Dear Professor Monti, dear Mario, Dear Professor Sironi, Dear Mr Guindani, Ladies and gentlemen, I was a bit surprised when my assistant t",1334.0,"","","",""
"DAT001006","Date","2013-10-25","","","","","","","","","2013-10-25"
"SPE001344","Speech","1335:Retail payments at a crossroads","","Retail payments at a crossroads","by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at a joint conference by the European Central Bank and the Banque de France, “Retail Payments at a Crossroads: Economics, Strategies and Future Policies”,Paris, 21 October 2013","Retail payments at a crossroads Speech by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at a joint conference by the European Central Bank and the Banque de France, “Retail Payments at a Crossroads: Economics, Strategies and Future Policies”,Paris, 21 October 2013 Ladies and Gentlemen [1], It is a great pleasure for me to make some introductory remarks at this conference",1335.0,"","","",""
"TOP002463","Topic","a compliance driven process","","","","","",1.0000001926900655,"['a compliance driven process']",1.0,""
"TOP002464","Topic","Here new economic actors may emerge and consumers may start to utilise more personalised simple and secure payment services and applications offered by the information and consumption channels they increasingly and in some cases even exclusively use i e smartphones and the internet","","","","","",1.0000001758543604,"['Here new economic actors may emerge and consumers may start to utilise more personalised simple and secure payment services and applications offered by the information and consumption channels they increasingly and in some cases even exclusively use i e smartphones and the internet']",1.0,""
"DAT001007","Date","2013-10-21","","","","","","","","","2013-10-21"
"SPE001345","Speech","1336:Household heterogeneity and the transmission mechanism","","Household heterogeneity and the transmission mechanism","Dinner speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, EUROPEAN CENTRAL BANK Conference on Household Finance and Consumption,Frankfurt am Main, 17 October 2013","Household heterogeneity and the transmission mechanism Dinner speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, EUROPEAN CENTRAL BANK Conference on Household Finance and Consumption,Frankfurt am Main, 17 October 2013 Distinguished members of academia, dear colleagues [1]: Thank you for contributing to the EUROPEAN CENTRAL BANK Conference on Household Finance and Co",1336.0,"","","",""
"TOP002465","Topic","tax policy shocks","","","","","",1.0000001674337298,"['tax policy shocks']",1.0,""
"TOP002466","Topic","a realistically calibrated economic model","","","","","",1.0000001669922463,"['a realistically calibrated economic model']",1.0,""
"DAT001008","Date","2013-10-18","","","","","","","","","2013-10-18"
"SPE001346","Speech","1337:The relevance of household-level data for monetary policy and financial stability analysis","","The relevance of household-level data for monetary policy and financial stability analysis","Opening remarks by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the EUROPEAN CENTRAL BANK Conference on Household Finance and Consumption, Frankfurt am Main, 17 October 2013","The relevance of household-level data for monetary policy and financial stability analysis Opening remarks by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the EUROPEAN CENTRAL BANK Conference on Household Finance and Consumption, Frankfurt am Main, 17 October 2013 Ladies and gentlemen [1], Welcome to the European Central Bank Conference on Household Finance and Cons",1337.0,"","","",""
"TOP002467","Topic","declining relative income growth","","","","","",1.000000154443333,"['declining relative income growth']",1.0,""
"DAT001009","Date","2013-10-17","","","","","","","","","2013-10-17"
"SPE001347","Speech","1338:Introductory statement for the panel discussion on “The G20 and the future of global economic governance”","","Introductory statement for the panel discussion on “The G20 and the future of global economic governance”","Statement by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the IIF Annual Membership Meeting,Washington D.C., 12 October 2013","Introductory statement for the panel discussion on “The G20 and the future of global economic governance” Statement by Jörg Asmussen, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the IIF Annual Membership Meeting,Washington D.C., 12 October 2013 It is a pleasure to be on this panel today to discuss the G20’s future. This is a topic to which I feel close: I have been involved in G",1338.0,"","","",""
"TOP002468","Topic","the informal setting","","","","","",1.0000001805892547,"['the informal setting']",1.0,""
"TOP002469","Topic","a coordinated policy response","","","","","",1.0000001688221534,"['a coordinated policy response']",1.0,""
"DAT001010","Date","2013-10-12","","","","","","","","","2013-10-12"
"SPE001348","Speech","1339:Euro area economic outlook, the EUROPEAN CENTRAL BANK's monetary policy and current policy challenges","","Euro area economic outlook, the EUROPEAN CENTRAL BANK's monetary policy and current policy challenges","Statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK, <br>prepared for the Twenty-Eighth Meeting of the International Monetary and Financial Committee, <br>in Washington D.C. on 12 October 2013","Euro area economic outlook, the EUROPEAN CENTRAL BANK’s monetary policy and current policy challenges Statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK, prepared for the Twenty-Eighth Meeting of the International Monetary and Financial Committee, in Washington D.C. on 12 October 2013 I would like to focus on the euro area economic outlook, the EUROPEAN CENTRAL BANK’s monetary polic",1339.0,"","","",""
"TOP002470","Topic","The EUROPEAN CENTRAL BANK welcomes the approval of the legal framework of the single supervisory mechanism SSM by the European Parliament on 12 September and we look forward to its urgent adoption by the EUROPEAN UNION Council in the course of October","","","","","",1.0000001721252758,"['The EUROPEAN CENTRAL BANK welcomes the approval of the legal framework of the single supervisory mechanism SSM by the European Parliament on 12 September and we look forward to its urgent adoption by the EUROPEAN UNION Council in the course of October']",1.0,""
"DAT001011","Date","2013-10-11","","","","","","","","","2013-10-11"
"SPE001349","Speech","1340:The euro area economy: current prospects and challenges ahead","","The euro area economy: current prospects and challenges ahead","by Mario Draghi, President of the EUROPEAN CENTRAL BANK<br>at the Economic Club of New York<br>New York, 10 October 2013","The euro area economy: current prospects and challenges ahead Speech by Mario Draghi, President of the ECBat the Economic Club of New YorkNew York, 10 October 2013 Ladies and Gentlemen, I am delighted to be here with you today and I would like to take this opportunity to talk about what is happening in Europe right now. As you know, the euro area as a whole is undergoing a process of fundamental r",1340.0,"","","",""
"DAT001012","Date","2013-10-10","","","","","","","","","2013-10-10"
"SPE001350","Speech","1341:Europe's pursuit of ‘a more perfect Union'","","Europe's pursuit of ‘a more perfect Union'","Lecture by Mario Draghi, President of the EUROPEAN CENTRAL BANK,at Harvard Kennedy School,Cambridge (USA), 9 October 2013","Europe’s pursuit of ‘a more perfect Union’ Lecture by Mario Draghi, President of the EUROPEAN CENTRAL BANK,at Harvard Kennedy School,Cambridge (USA), 9 October 2013 Introduction Ladies and gentlemen, I am delighted to have been invited to give this year’s Malcolm Wiener lecture on international political economy. It is always a pleasure to be back in this country, particularly here in Cambridge wh",1341.0,"","","",""
"TOP002471","Topic","this authority","","","","","",1.000000210464282,"['this authority']",1.0,""
"TOP002472","Topic","It seems to promise an inexorable movement towards a future super state","","","","","",1.0000001515198733,"['It seems to promise an inexorable movement towards a future super state']",1.0,""
"TOP002473","Topic","This means that unlike in a free trade area they cannot act alone to protect their constituents from unfair or unlawful competition from abroad","","","","","",1.0000001481018648,"['This means that unlike in a free trade area they cannot act alone to protect their constituents from unfair or unlawful competition from abroad']",1.0,""
"DAT001013","Date","2013-10-09","","","","","","","","","2013-10-09"
"SPE001351","Speech","1342:The economic consequences of low interest rates","","The economic consequences of low interest rates","Public lecture by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the International Center for Monetary and Banking Studies, Geneva, 9 October 2013","The economic consequences of low interest rates Public lecture by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the International Center for Monetary and Banking Studies, Geneva, 9 October 2013 Ladies and Gentlemen [1], It is a pleasure to be here at the ICMB. In recent years, monetary policy interest rates have been reduced to exceptionally low levels. The main reas",1342.0,"","","",""
"TOP002474","Topic","Over the very long run real rates are determined by investors time preference rate and expectations about the trend growth rate of the economy","","","","","",1.0000001979722255,"['Over the very long run real rates are determined by investors time preference rate and expectations about the trend growth rate of the economy']",1.0,""
"TOP002475","Topic","This is a useful starting point for my discussion","","","","","",1.0000001596303822,"['This is a useful starting point for my discussion']",1.0,""
"SPE001352","Speech","1343:Japan and the EUROPEAN UNION in the global economy - challenges and opportunities","","Japan and the EUROPEAN UNION in the global economy - challenges and opportunities","by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the conference “Japan and the EUROPEAN UNION in the global economy – challenges and opportunities”,organised by Bruegel, the Graduate School of Economics, Kobe University, and Fondation France-Japon de l’EHESS,Brussels, 7 October 2013","Japan and the EUROPEAN UNION in the global economy – challenges and opportunities Speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the conference “Japan and the EUROPEAN UNION in the global economy – challenges and opportunities”,organised by Bruegel, the Graduate School of Economics, Kobe University, and Fondation France-Japon de l’EHESS,Brussels, 7 October 201",1343.0,"","","",""
"DAT001014","Date","2013-10-07","","","","","","","","","2013-10-07"
"SPE001353","Speech","1344:Liquidity regulation and monetary policy implementation: from theory to practice","","Liquidity regulation and monetary policy implementation: from theory to practice","by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the Toulouse School of Economics,Toulouse, 3 October 2013","Liquidity regulation and monetary policy implementation: from theory to practice Speech by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the Toulouse School of Economics,Toulouse, 3 October 2013 Ladies and Gentlemen [1], It is a great pleasure for me to speak at the Toulouse School of Economics. In my remarks today, I would like to discuss the recent developments on l",1344.0,"","","",""
"TOP002476","Topic","Basel III liquidity standards","","","","","",1.0000001734102129,"['Basel III liquidity standards']",1.0,""
"DAT001015","Date","2013-10-03","","","","","","","","","2013-10-03"
"SPE001354","Speech","1345:Towards a European Banking Union","","Towards a European Banking Union","Keynote Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, The Bridge Forum Dialogue, Luxembourg, 30 September 2013","Towards a European Banking Union Keynote Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, The Bridge Forum Dialogue, Luxembourg, 30 September 2013 Ladies and gentlemen, dear colleagues and friends, It’s a pleasure for me to be back at the Bridge Forum Dialogue that we established in 2000. 13 years later, the original goal to bring together EUROPEAN UNION instituti",1345.0,"","","",""
