"source","target","key","type","confidence","source_row"
"SPE000241","SPE000463","SPE000463-delivered","delivered",1.0,459
"SPE000241","TOP001187","SPE000463-TOP001187-covers","covers",1.000000238418579,459
"SPE000241","TOP001188","SPE000463-TOP001188-covers","covers",1.000000238418579,459
"SPE000241","TOP001189","SPE000463-TOP001189-covers","covers",1.000000238418579,459
"SPE000241","SPE000468","SPE000468-delivered","delivered",1.0,465
"SPE000241","TOP001201","SPE000468-TOP001201-covers","covers",1.000000238418579,465
"SPE000241","TOP001202","SPE000468-TOP001202-covers","covers",1.000000238418579,465
"SPE000241","TOP001203","SPE000468-TOP001203-covers","covers",1.000000238418579,465
"SPE000241","SPE000475","SPE000475-delivered","delivered",1.0,472
"SPE000241","TOP001220","SPE000475-TOP001220-covers","covers",1.000000238418579,472
"SPE000241","TOP001221","SPE000475-TOP001221-covers","covers",1.000000238418579,472
"SPE000241","TOP001222","SPE000475-TOP001222-covers","covers",1.000000238418579,472
"SPE000241","SPE000480","SPE000480-delivered","delivered",1.0,477
"SPE000241","TOP001235","SPE000480-TOP001235-covers","covers",1.000000238418579,477
"SPE000241","TOP001236","SPE000480-TOP001236-covers","covers",1.000000238418579,477
"SPE000241","TOP001237","SPE000480-TOP001237-covers","covers",1.000000238418579,477
"SPE000241","SPE000482","SPE000482-delivered","delivered",1.0,479
"SPE000241","TOP001241","SPE000482-TOP001241-covers","covers",1.000000238418579,479
"SPE000241","TOP001242","SPE000482-TOP001242-covers","covers",1.000000238418579,479
"SPE000241","TOP001243","SPE000482-TOP001243-covers","covers",1.000000238418579,479
"SPE000241","SPE000490","SPE000490-delivered","delivered",1.0,488
"SPE000241","TOP001265","SPE000490-TOP001265-covers","covers",1.000000238418579,488
"SPE000241","TOP001266","SPE000490-TOP001266-covers","covers",1.000000238418579,488
"SPE000241","TOP001267","SPE000490-TOP001267-covers","covers",1.000000238418579,488
"SPE000241","SPE000491","SPE000491-delivered","delivered",1.0,489
"SPE000241","TOP001268","SPE000491-TOP001268-covers","covers",1.000000238418579,489
"SPE000241","TOP001269","SPE000491-TOP001269-covers","covers",1.000000238418579,489
"SPE000241","TOP001270","SPE000491-TOP001270-covers","covers",1.000000238418579,489
"SPE000241","SPE000499","SPE000499-delivered","delivered",1.0,497
"SPE000241","TOP001288","SPE000499-TOP001288-covers","covers",1.000000238418579,497
"SPE000241","TOP001289","SPE000499-TOP001289-covers","covers",1.000000238418579,497
"SPE000241","TOP001290","SPE000499-TOP001290-covers","covers",1.000000238418579,497
"SPE000241","SPE000504","SPE000504-delivered","delivered",1.0,502
"SPE000241","TOP001302","SPE000504-TOP001302-covers","covers",1.000000238418579,502
"SPE000241","TOP001303","SPE000504-TOP001303-covers","covers",1.000000238418579,502
"SPE000241","TOP001304","SPE000504-TOP001304-covers","covers",1.000000238418579,502
"SPE000241","SPE000508","SPE000508-delivered","delivered",1.0,506
"SPE000241","TOP001313","SPE000508-TOP001313-covers","covers",1.000000238418579,506
"SPE000241","TOP001314","SPE000508-TOP001314-covers","covers",1.000000238418579,506
"SPE000241","TOP001315","SPE000508-TOP001315-covers","covers",1.000000238418579,506
"SPE000241","SPE000511","SPE000511-delivered","delivered",1.0,509
"SPE000241","TOP001320","SPE000511-TOP001320-covers","covers",1.000000238418579,509
"SPE000241","TOP001321","SPE000511-TOP001321-covers","covers",1.000000238418579,509
"SPE000241","TOP001322","SPE000511-TOP001322-covers","covers",1.000000238418579,509
"SPE000241","SPE000512","SPE000512-delivered","delivered",1.0,510
"SPE000241","TOP001323","SPE000512-TOP001323-covers","covers",1.000000238418579,510
"SPE000241","TOP001324","SPE000512-TOP001324-covers","covers",1.000000238418579,510
"SPE000241","TOP001325","SPE000512-TOP001325-covers","covers",1.000000238418579,510
"SPE000241","SPE000527","SPE000527-delivered","delivered",1.0,524
"SPE000241","TOP001363","SPE000527-TOP001363-covers","covers",1.000000238418579,524
"SPE000241","TOP001364","SPE000527-TOP001364-covers","covers",1.000000238418579,524
"SPE000241","TOP001365","SPE000527-TOP001365-covers","covers",1.000000238418579,524
"SPE000241","SPE000529","SPE000529-delivered","delivered",1.0,526
"SPE000241","TOP000061","SPE000529-TOP000061-covers","covers",1.000000238418579,526
"SPE000241","TOP001369","SPE000529-TOP001369-covers","covers",1.000000238418579,526
"SPE000241","TOP001370","SPE000529-TOP001370-covers","covers",1.000000238418579,526
"SPE000241","SPE000536","SPE000536-delivered","delivered",1.0,533
"SPE000241","TOP001387","SPE000536-TOP001387-covers","covers",1.000000238418579,533
"SPE000241","TOP001388","SPE000536-TOP001388-covers","covers",1.000000238418579,533
"SPE000241","TOP001389","SPE000536-TOP001389-covers","covers",1.000000238418579,533
"SPE000241","SPE000545","SPE000545-delivered","delivered",1.0,542
"SPE000241","TOP001412","SPE000545-TOP001412-covers","covers",1.000000238418579,542
"SPE000241","TOP001413","SPE000545-TOP001413-covers","covers",1.000000238418579,542
"SPE000241","TOP001414","SPE000545-TOP001414-covers","covers",1.000000238418579,542
"SPE000241","SPE000548","SPE000548-delivered","delivered",1.0,545
"SPE000241","TOP001421","SPE000548-TOP001421-covers","covers",1.000000238418579,545
"SPE000241","TOP001422","SPE000548-TOP001422-covers","covers",1.000000238418579,545
"SPE000241","TOP001423","SPE000548-TOP001423-covers","covers",1.000000238418579,545
"SPE000241","SPE000557","SPE000557-delivered","delivered",1.0,554
"SPE000241","TOP001448","SPE000557-TOP001448-covers","covers",1.000000238418579,554
"SPE000241","TOP001449","SPE000557-TOP001449-covers","covers",1.000000238418579,554
"SPE000241","TOP001450","SPE000557-TOP001450-covers","covers",1.000000238418579,554
"SPE000241","SPE000558","SPE000558-delivered","delivered",1.0,555
"SPE000241","TOP001451","SPE000558-TOP001451-covers","covers",1.000000238418579,555
"SPE000241","TOP001452","SPE000558-TOP001452-covers","covers",1.000000238418579,555
"SPE000241","TOP001453","SPE000558-TOP001453-covers","covers",1.000000238418579,555
"SPE000241","SPE000561","SPE000561-delivered","delivered",1.0,558
"SPE000241","TOP001460","SPE000561-TOP001460-covers","covers",1.000000238418579,558
"SPE000241","TOP001461","SPE000561-TOP001461-covers","covers",1.000000238418579,558
"SPE000241","TOP001462","SPE000561-TOP001462-covers","covers",1.000000238418579,558
"SPE000241","SPE000583","SPE000583-delivered","delivered",1.0,580
"SPE000241","TOP001521","SPE000583-TOP001521-covers","covers",1.000000238418579,580
"SPE000241","TOP001522","SPE000583-TOP001522-covers","covers",1.000000238418579,580
"SPE000241","TOP001523","SPE000583-TOP001523-covers","covers",1.000000238418579,580
"SPE000241","SPE000584","SPE000584-delivered","delivered",1.0,581
"SPE000241","TOP001524","SPE000584-TOP001524-covers","covers",1.000000238418579,581
"SPE000241","TOP001525","SPE000584-TOP001525-covers","covers",1.000000238418579,581
"SPE000241","TOP001526","SPE000584-TOP001526-covers","covers",1.000000238418579,581
"SPE000241","SPE000587","SPE000587-delivered","delivered",1.0,584
"SPE000241","TOP001531","SPE000587-TOP001531-covers","covers",1.000000238418579,584
"SPE000241","TOP001532","SPE000587-TOP001532-covers","covers",1.000000238418579,584
"SPE000241","TOP001077","SPE000587-TOP001077-covers","covers",1.000000238418579,584
"SPE000242","DAT000181","SPE000242-held_on","held_on",1.0,236
"SPE000243","DAT000182","SPE000243-held_on","held_on",1.0,237
"SPE000244","DAT000183","SPE000244-held_on","held_on",1.0,238
"SPE000245","DAT000183","SPE000245-held_on","held_on",1.0,239
"SPE000246","DAT000183","SPE000246-held_on","held_on",1.0,240
"SPE000247","DAT000184","SPE000247-held_on","held_on",1.0,241
"SPE000248","DAT000185","SPE000248-held_on","held_on",1.0,242
"SPE000249","DAT000186","SPE000249-held_on","held_on",1.0,243
"SPE000250","DAT000187","SPE000250-held_on","held_on",1.0,244
"SPE000251","DAT000188","SPE000251-held_on","held_on",1.0,245
"SPE000252","DAT000189","SPE000252-held_on","held_on",1.0,246
"SPE000253","DAT000190","SPE000253-held_on","held_on",1.0,247
"SPE000254","DAT000191","SPE000254-held_on","held_on",1.0,248
"SPE000255","DAT000191","SPE000255-held_on","held_on",1.0,249
"SPE000256","DAT000192","SPE000256-held_on","held_on",1.0,250
"SPE000257","DAT000193","SPE000257-held_on","held_on",1.0,251
"SPE000258","DAT000194","SPE000258-held_on","held_on",1.0,252
"SPE000259","DAT000194","SPE000259-held_on","held_on",1.0,253
"SPE000260","DAT000195","SPE000260-held_on","held_on",1.0,254
"SPE000261","DAT000196","SPE000261-held_on","held_on",1.0,255
"SPE000262","DAT000197","SPE000262-held_on","held_on",1.0,256
"SPE000263","DAT000198","SPE000263-held_on","held_on",1.0,257
"SPE000264","DAT000199","SPE000264-held_on","held_on",1.0,258
"SPE000265","DAT000199","SPE000265-held_on","held_on",1.0,259
"SPE000266","DAT000200","SPE000266-held_on","held_on",1.0,260
"SPE000267","DAT000201","SPE000267-held_on","held_on",1.0,261
"SPE000268","DAT000202","SPE000268-held_on","held_on",1.0,262
"SPE000269","DAT000203","SPE000269-held_on","held_on",1.0,263
"SPE000270","DAT000204","SPE000270-held_on","held_on",1.0,264
"SPE000271","DAT000205","SPE000271-held_on","held_on",1.0,265
"SPE000272","DAT000205","SPE000272-held_on","held_on",1.0,266
"SPE000273","DAT000206","SPE000273-held_on","held_on",1.0,267
"SPE000274","DAT000207","SPE000274-held_on","held_on",1.0,268
"SPE000275","DAT000208","SPE000275-held_on","held_on",1.0,269
"SPE000276","DAT000209","SPE000276-held_on","held_on",1.0,270
"SPE000277","DAT000210","SPE000277-held_on","held_on",1.0,271
"SPE000278","DAT000211","SPE000278-held_on","held_on",1.0,272
"SPE000279","DAT000211","SPE000279-held_on","held_on",1.0,273
"SPE000280","DAT000212","SPE000280-held_on","held_on",1.0,274
"SPE000281","DAT000213","SPE000281-held_on","held_on",1.0,275
"SPE000282","DAT000214","SPE000282-held_on","held_on",1.0,276
"SPE000283","DAT000214","SPE000283-held_on","held_on",1.0,277
"SPE000284","DAT000215","SPE000284-held_on","held_on",1.0,278
"SPE000285","DAT000216","SPE000285-held_on","held_on",1.0,279
"SPE000286","DAT000217","SPE000286-held_on","held_on",1.0,280
"SPE000287","DAT000218","SPE000287-held_on","held_on",1.0,281
"SPE000288","DAT000219","SPE000288-held_on","held_on",1.0,282
"SPE000289","DAT000220","SPE000289-held_on","held_on",1.0,283
"SPE000290","DAT000220","SPE000290-held_on","held_on",1.0,284
"SPE000291","DAT000221","SPE000291-held_on","held_on",1.0,285
"SPE000292","DAT000222","SPE000292-held_on","held_on",1.0,286
"SPE000293","DAT000223","SPE000293-held_on","held_on",1.0,287
"SPE000294","DAT000223","SPE000294-held_on","held_on",1.0,288
"SPE000295","DAT000223","SPE000295-held_on","held_on",1.0,289
"SPE000296","DAT000224","SPE000296-held_on","held_on",1.0,290
"SPE000297","DAT000225","SPE000297-held_on","held_on",1.0,291
"SPE000298","DAT000226","SPE000298-held_on","held_on",1.0,292
"SPE000299","DAT000226","SPE000299-held_on","held_on",1.0,293
"SPE000300","DAT000227","SPE000300-held_on","held_on",1.0,294
"SPE000301","DAT000228","SPE000301-held_on","held_on",1.0,295
"SPE000302","DAT000229","SPE000302-held_on","held_on",1.0,296
"SPE000303","DAT000230","SPE000303-held_on","held_on",1.0,297
"SPE000304","DAT000230","SPE000304-held_on","held_on",1.0,298
"SPE000305","DAT000231","SPE000305-held_on","held_on",1.0,299
"SPE000306","DAT000232","SPE000306-held_on","held_on",1.0,301
"SPE000307","DAT000232","SPE000307-held_on","held_on",1.0,302
"SPE000308","DAT000233","SPE000308-held_on","held_on",1.0,303
"SPE000309","DAT000234","SPE000309-held_on","held_on",1.0,304
"SPE000310","DAT000235","SPE000310-held_on","held_on",1.0,305
"SPE000311","DAT000236","SPE000311-held_on","held_on",1.0,306
"SPE000312","DAT000236","SPE000312-held_on","held_on",1.0,307
"SPE000313","DAT000237","SPE000313-held_on","held_on",1.0,308
"SPE000314","DAT000237","SPE000314-held_on","held_on",1.0,309
"SPE000315","DAT000238","SPE000315-held_on","held_on",1.0,310
"SPE000316","DAT000239","SPE000316-held_on","held_on",1.0,311
"SPE000317","DAT000240","SPE000317-held_on","held_on",1.0,312
"SPE000318","DAT000241","SPE000318-held_on","held_on",1.0,313
"SPE000319","DAT000242","SPE000319-held_on","held_on",1.0,314
"SPE000320","DAT000243","SPE000320-held_on","held_on",1.0,315
"SPE000321","DAT000244","SPE000321-held_on","held_on",1.0,316
"SPE000322","DAT000244","SPE000322-held_on","held_on",1.0,317
"SPE000323","DAT000245","SPE000323-held_on","held_on",1.0,318
"SPE000324","DAT000245","SPE000324-held_on","held_on",1.0,319
"SPE000325","DAT000246","SPE000325-held_on","held_on",1.0,320
"SPE000326","DAT000247","SPE000326-held_on","held_on",1.0,321
"SPE000327","DAT000248","SPE000327-held_on","held_on",1.0,322
"SPE000328","DAT000249","SPE000328-held_on","held_on",1.0,323
"SPE000329","DAT000249","SPE000329-held_on","held_on",1.0,324
"SPE000330","DAT000250","SPE000330-held_on","held_on",1.0,325
"SPE000331","DAT000251","SPE000331-held_on","held_on",1.0,326
"SPE000332","DAT000252","SPE000332-held_on","held_on",1.0,327
"SPE000333","DAT000253","SPE000333-held_on","held_on",1.0,328
"SPE000334","DAT000254","SPE000334-held_on","held_on",1.0,329
"SPE000335","DAT000255","SPE000335-held_on","held_on",1.0,330
"SPE000336","DAT000255","SPE000336-held_on","held_on",1.0,331
"SPE000337","DAT000255","SPE000337-held_on","held_on",1.0,332
"SPE000338","DAT000256","SPE000338-held_on","held_on",1.0,333
"SPE000339","DAT000257","SPE000339-held_on","held_on",1.0,334
"SPE000340","DAT000257","SPE000340-held_on","held_on",1.0,335
"SPE000341","DAT000258","SPE000341-held_on","held_on",1.0,336
"SPE000342","DAT000259","SPE000342-held_on","held_on",1.0,337
"SPE000343","DAT000260","SPE000343-held_on","held_on",1.0,338
"SPE000344","DAT000261","SPE000344-held_on","held_on",1.0,339
"SPE000345","DAT000262","SPE000345-held_on","held_on",1.0,340
"SPE000346","DAT000263","SPE000346-held_on","held_on",1.0,341
"SPE000347","DAT000264","SPE000347-held_on","held_on",1.0,342
"SPE000348","DAT000265","SPE000348-held_on","held_on",1.0,343
"SPE000349","DAT000266","SPE000349-held_on","held_on",1.0,344
"SPE000350","DAT000267","SPE000350-held_on","held_on",1.0,345
"SPE000351","DAT000268","SPE000351-held_on","held_on",1.0,346
"SPE000352","DAT000269","SPE000352-held_on","held_on",1.0,348
"SPE000353","DAT000270","SPE000353-held_on","held_on",1.0,349
"SPE000354","DAT000271","SPE000354-held_on","held_on",1.0,350
"SPE000355","DAT000272","SPE000355-held_on","held_on",1.0,351
"SPE000356","DAT000272","SPE000356-held_on","held_on",1.0,352
"SPE000357","DAT000273","SPE000357-held_on","held_on",1.0,353
"SPE000358","DAT000274","SPE000358-held_on","held_on",1.0,354
"SPE000359","DAT000275","SPE000359-held_on","held_on",1.0,355
"SPE000360","DAT000276","SPE000360-held_on","held_on",1.0,356
"SPE000361","DAT000277","SPE000361-held_on","held_on",1.0,357
"SPE000362","DAT000277","SPE000362-held_on","held_on",1.0,358
"SPE000363","DAT000277","SPE000363-held_on","held_on",1.0,359
"SPE000364","DAT000278","SPE000364-held_on","held_on",1.0,360
"SPE000365","DAT000278","SPE000365-held_on","held_on",1.0,361
"SPE000366","DAT000279","SPE000366-held_on","held_on",1.0,362
"SPE000367","DAT000280","SPE000367-held_on","held_on",1.0,363
"SPE000368","DAT000281","SPE000368-held_on","held_on",1.0,364
"SPE000369","DAT000282","SPE000369-held_on","held_on",1.0,365
"SPE000370","DAT000282","SPE000370-held_on","held_on",1.0,366
"SPE000371","DAT000283","SPE000371-held_on","held_on",1.0,367
"SPE000372","DAT000284","SPE000372-held_on","held_on",1.0,368
"SPE000373","DAT000285","SPE000373-held_on","held_on",1.0,369
"SPE000374","DAT000285","SPE000374-held_on","held_on",1.0,370
"SPE000375","DAT000286","SPE000375-held_on","held_on",1.0,371
"SPE000376","DAT000287","SPE000376-held_on","held_on",1.0,372
"SPE000377","DAT000288","SPE000377-held_on","held_on",1.0,373
"SPE000378","DAT000289","SPE000378-held_on","held_on",1.0,374
"SPE000379","DAT000290","SPE000379-held_on","held_on",1.0,375
"SPE000380","DAT000290","SPE000380-held_on","held_on",1.0,376
"SPE000381","DAT000291","SPE000381-held_on","held_on",1.0,377
"SPE000382","DAT000292","SPE000382-held_on","held_on",1.0,378
"SPE000383","DAT000293","SPE000383-held_on","held_on",1.0,379
"SPE000384","DAT000293","SPE000384-held_on","held_on",1.0,380
"SPE000385","DAT000294","SPE000385-held_on","held_on",1.0,381
"SPE000386","DAT000295","SPE000386-held_on","held_on",1.0,382
"SPE000387","DAT000296","SPE000387-held_on","held_on",1.0,383
"SPE000388","DAT000296","SPE000388-held_on","held_on",1.0,384
"SPE000389","DAT000296","SPE000389-held_on","held_on",1.0,385
"SPE000390","DAT000297","SPE000390-held_on","held_on",1.0,386
"SPE000391","DAT000298","SPE000391-held_on","held_on",1.0,387
"SPE000392","DAT000299","SPE000392-held_on","held_on",1.0,388
"SPE000393","DAT000300","SPE000393-held_on","held_on",1.0,389
"SPE000394","DAT000301","SPE000394-held_on","held_on",1.0,390
"SPE000395","DAT000302","SPE000395-held_on","held_on",1.0,391
"SPE000396","DAT000302","SPE000396-held_on","held_on",1.0,392
"SPE000397","DAT000303","SPE000397-held_on","held_on",1.0,393
"SPE000398","DAT000303","SPE000398-held_on","held_on",1.0,394
"SPE000399","DAT000304","SPE000399-held_on","held_on",1.0,395
"SPE000400","DAT000304","SPE000400-held_on","held_on",1.0,396
"SPE000401","DAT000305","SPE000401-held_on","held_on",1.0,397
"SPE000402","DAT000305","SPE000402-held_on","held_on",1.0,398
"SPE000403","DAT000306","SPE000403-held_on","held_on",1.0,399
"SPE000404","DAT000307","SPE000404-held_on","held_on",1.0,400
"SPE000405","DAT000308","SPE000405-held_on","held_on",1.0,401
"SPE000406","DAT000309","SPE000406-held_on","held_on",1.0,402
"SPE000407","DAT000310","SPE000407-held_on","held_on",1.0,403
"SPE000408","DAT000311","SPE000408-held_on","held_on",1.0,404
"SPE000409","DAT000312","SPE000409-held_on","held_on",1.0,405
"SPE000410","DAT000312","SPE000410-held_on","held_on",1.0,406
"SPE000411","DAT000312","SPE000411-held_on","held_on",1.0,407
"SPE000412","DAT000313","SPE000412-held_on","held_on",1.0,408
"SPE000413","DAT000313","SPE000413-held_on","held_on",1.0,409
"SPE000414","DAT000314","SPE000414-held_on","held_on",1.0,410
"SPE000415","DAT000315","SPE000415-held_on","held_on",1.0,411
"SPE000416","DAT000315","SPE000416-held_on","held_on",1.0,412
"SPE000417","DAT000316","SPE000417-held_on","held_on",1.0,413
"SPE000418","DAT000316","SPE000418-held_on","held_on",1.0,414
"SPE000419","DAT000317","SPE000419-held_on","held_on",1.0,415
"SPE000420","DAT000318","SPE000420-held_on","held_on",1.0,416
"SPE000421","DAT000319","SPE000421-held_on","held_on",1.0,417
"SPE000422","DAT000320","SPE000422-held_on","held_on",1.0,418
"SPE000423","DAT000321","SPE000423-held_on","held_on",1.0,419
"SPE000424","DAT000321","SPE000424-held_on","held_on",1.0,420
"SPE000425","DAT000322","SPE000425-held_on","held_on",1.0,421
"SPE000426","DAT000323","SPE000426-held_on","held_on",1.0,422
"SPE000427","DAT000324","SPE000427-held_on","held_on",1.0,423
"SPE000428","DAT000324","SPE000428-held_on","held_on",1.0,424
"SPE000429","DAT000324","SPE000429-held_on","held_on",1.0,425
"SPE000430","DAT000325","SPE000430-held_on","held_on",1.0,426
"SPE000431","DAT000326","SPE000431-held_on","held_on",1.0,427
"SPE000432","DAT000327","SPE000432-held_on","held_on",1.0,428
"SPE000433","DAT000328","SPE000433-held_on","held_on",1.0,429
"SPE000434","DAT000328","SPE000434-held_on","held_on",1.0,430
"SPE000435","DAT000329","SPE000435-held_on","held_on",1.0,431
"SPE000436","DAT000330","SPE000436-held_on","held_on",1.0,432
"SPE000437","DAT000330","SPE000437-held_on","held_on",1.0,433
"SPE000438","DAT000331","SPE000438-held_on","held_on",1.0,434
"SPE000439","DAT000332","SPE000439-held_on","held_on",1.0,435
"SPE000440","DAT000333","SPE000440-held_on","held_on",1.0,436
"SPE000441","DAT000334","SPE000441-held_on","held_on",1.0,437
"SPE000442","DAT000335","SPE000442-held_on","held_on",1.0,438
"SPE000443","DAT000336","SPE000443-held_on","held_on",1.0,439
"SPE000444","DAT000336","SPE000444-held_on","held_on",1.0,440
"SPE000445","DAT000337","SPE000445-held_on","held_on",1.0,441
"SPE000446","DAT000338","SPE000446-held_on","held_on",1.0,442
"SPE000447","DAT000339","SPE000447-held_on","held_on",1.0,443
"SPE000448","DAT000340","SPE000448-held_on","held_on",1.0,444
"SPE000449","DAT000341","SPE000449-held_on","held_on",1.0,445
"SPE000450","DAT000342","SPE000450-held_on","held_on",1.0,446
"SPE000451","DAT000343","SPE000451-held_on","held_on",1.0,447
"SPE000452","DAT000344","SPE000452-held_on","held_on",1.0,448
"SPE000453","DAT000345","SPE000453-held_on","held_on",1.0,449
"SPE000454","DAT000345","SPE000454-held_on","held_on",1.0,450
"SPE000455","DAT000346","SPE000455-held_on","held_on",1.0,451
"SPE000456","DAT000347","SPE000456-held_on","held_on",1.0,452
"SPE000457","DAT000348","SPE000457-held_on","held_on",1.0,453
"SPE000458","DAT000349","SPE000458-held_on","held_on",1.0,454
"SPE000459","DAT000350","SPE000459-held_on","held_on",1.0,455
"SPE000460","DAT000351","SPE000460-held_on","held_on",1.0,456
"SPE000461","DAT000352","SPE000461-held_on","held_on",1.0,457
"SPE000462","DAT000353","SPE000462-held_on","held_on",1.0,458
"SPE000463","DAT000353","SPE000463-held_on","held_on",1.0,459
"SPE000464","DAT000354","SPE000464-held_on","held_on",1.0,460
"SPE000465","DAT000355","SPE000465-held_on","held_on",1.0,462
"SPE000466","DAT000356","SPE000466-held_on","held_on",1.0,463
"SPE000467","DAT000357","SPE000467-held_on","held_on",1.0,464
"SPE000468","DAT000358","SPE000468-held_on","held_on",1.0,465
"SPE000469","DAT000359","SPE000469-held_on","held_on",1.0,466
"SPE000470","DAT000360","SPE000470-held_on","held_on",1.0,467
"SPE000471","DAT000361","SPE000471-held_on","held_on",1.0,468
"SPE000472","DAT000362","SPE000472-held_on","held_on",1.0,469
"SPE000473","DAT000362","SPE000473-held_on","held_on",1.0,470
"SPE000474","DAT000363","SPE000474-held_on","held_on",1.0,471
"SPE000475","DAT000364","SPE000475-held_on","held_on",1.0,472
"SPE000476","DAT000365","SPE000476-held_on","held_on",1.0,473
"SPE000477","DAT000366","SPE000477-held_on","held_on",1.0,474
"SPE000478","DAT000367","SPE000478-held_on","held_on",1.0,475
"SPE000479","DAT000368","SPE000479-held_on","held_on",1.0,476
"SPE000480","DAT000368","SPE000480-held_on","held_on",1.0,477
"SPE000481","DAT000369","SPE000481-held_on","held_on",1.0,478
"SPE000482","DAT000369","SPE000482-held_on","held_on",1.0,479
"SPE000483","DAT000369","SPE000483-held_on","held_on",1.0,480
"SPE000484","DAT000370","SPE000484-held_on","held_on",1.0,481
"SPE000485","DAT000371","SPE000485-held_on","held_on",1.0,482
"SPE000486","DAT000372","SPE000486-held_on","held_on",1.0,483
"SPE000487","DAT000373","SPE000487-held_on","held_on",1.0,485
"SPE000488","DAT000373","SPE000488-held_on","held_on",1.0,486
"SPE000489","DAT000374","SPE000489-held_on","held_on",1.0,487
"SPE000490","DAT000374","SPE000490-held_on","held_on",1.0,488
"SPE000491","DAT000375","SPE000491-held_on","held_on",1.0,489
"SPE000492","DAT000376","SPE000492-held_on","held_on",1.0,490
"SPE000493","DAT000376","SPE000493-held_on","held_on",1.0,491
"SPE000494","DAT000377","SPE000494-held_on","held_on",1.0,492
"SPE000495","DAT000378","SPE000495-held_on","held_on",1.0,493
"SPE000496","DAT000378","SPE000496-held_on","held_on",1.0,494
"SPE000497","DAT000379","SPE000497-held_on","held_on",1.0,495
"SPE000498","DAT000380","SPE000498-held_on","held_on",1.0,496
"SPE000499","DAT000381","SPE000499-held_on","held_on",1.0,497
"SPE000500","DAT000382","SPE000500-held_on","held_on",1.0,498
"SPE000501","DAT000383","SPE000501-held_on","held_on",1.0,499
"SPE000502","DAT000384","SPE000502-held_on","held_on",1.0,500
"SPE000503","DAT000384","SPE000503-held_on","held_on",1.0,501
"SPE000504","DAT000384","SPE000504-held_on","held_on",1.0,502
"SPE000505","DAT000384","SPE000505-held_on","held_on",1.0,503
"SPE000506","DAT000385","SPE000506-held_on","held_on",1.0,504
"SPE000507","DAT000386","SPE000507-held_on","held_on",1.0,505
"SPE000508","DAT000386","SPE000508-held_on","held_on",1.0,506
"SPE000509","DAT000387","SPE000509-held_on","held_on",1.0,507
"SPE000510","DAT000388","SPE000510-held_on","held_on",1.0,508
"SPE000511","DAT000388","SPE000511-held_on","held_on",1.0,509
"SPE000512","DAT000389","SPE000512-held_on","held_on",1.0,510
"SPE000513","DAT000390","SPE000513-held_on","held_on",1.0,511
"SPE000514","DAT000391","SPE000514-held_on","held_on",1.0,512
"SPE000515","DAT000391","SPE000515-held_on","held_on",1.0,513
"SPE000516","DAT000392","SPE000516-held_on","held_on",1.0,514
"SPE000517","DAT000393","SPE000517-held_on","held_on",1.0,515
"SPE000518","DAT000394","SPE000518-held_on","held_on",1.0,516
"SPE000519","DAT000394","SPE000519-held_on","held_on",1.0,517
"SPE000520","DAT000395","SPE000520-held_on","held_on",1.0,518
"SPE000521","DAT000396","SPE000521-held_on","held_on",1.0,519
"SPE000522","DAT000397","SPE000522-held_on","held_on",1.0,520
"SPE000523","DAT000398","SPE000523-held_on","held_on",1.0,521
"SPE000524","DAT000399","SPE000524-held_on","held_on",1.0,522
"SPE000525","SPE000526","SPE000526-delivered","delivered",1.0,523
"SPE000525","TOP001360","SPE000526-TOP001360-covers","covers",1.000000238418579,523
"SPE000525","TOP001361","SPE000526-TOP001361-covers","covers",1.000000238418579,523
"SPE000525","TOP001362","SPE000526-TOP001362-covers","covers",1.000000238418579,523
"SPE000525","SPE000528","SPE000528-delivered","delivered",1.0,525
"SPE000525","TOP001366","SPE000528-TOP001366-covers","covers",1.000000238418579,525
"SPE000525","TOP001367","SPE000528-TOP001367-covers","covers",1.000000238418579,525
"SPE000525","TOP001368","SPE000528-TOP001368-covers","covers",1.000000238418579,525
"SPE000525","SPE000532","SPE000532-delivered","delivered",1.0,529
"SPE000525","TOP001376","SPE000532-TOP001376-covers","covers",1.000000238418579,529
"SPE000525","TOP001377","SPE000532-TOP001377-covers","covers",1.000000238418579,529
"SPE000525","TOP001378","SPE000532-TOP001378-covers","covers",1.000000238418579,529
"SPE000525","SPE000538","SPE000538-delivered","delivered",1.0,535
"SPE000525","TOP001393","SPE000538-TOP001393-covers","covers",1.000000238418579,535
"SPE000525","TOP001394","SPE000538-TOP001394-covers","covers",1.000000238418579,535
"SPE000525","TOP001395","SPE000538-TOP001395-covers","covers",1.000000238418579,535
"SPE000525","SPE000550","SPE000550-delivered","delivered",1.0,547
"SPE000525","TOP001427","SPE000550-TOP001427-covers","covers",1.000000238418579,547
"SPE000525","TOP001428","SPE000550-TOP001428-covers","covers",1.000000238418579,547
"SPE000525","TOP001429","SPE000550-TOP001429-covers","covers",1.000000238418579,547
"SPE000525","SPE000560","SPE000560-delivered","delivered",1.0,557
"SPE000525","TOP001457","SPE000560-TOP001457-covers","covers",1.000000238418579,557
"SPE000525","TOP001458","SPE000560-TOP001458-covers","covers",1.000000238418579,557
"SPE000525","TOP001459","SPE000560-TOP001459-covers","covers",1.000000238418579,557
"SPE000525","SPE000563","SPE000563-delivered","delivered",1.0,560
"SPE000525","TOP001466","SPE000563-TOP001466-covers","covers",1.000000238418579,560
"SPE000525","TOP001467","SPE000563-TOP001467-covers","covers",1.000000238418579,560
