"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"DAT001181","Date","2011-12-02","","","","","","","","","2011-12-02"
"SPE001568","Speech","1556:Hearing before the Plenary of the European Parliament on the occasion of the adoption of the Resolution on the EUROPEAN CENTRAL BANK's 2010 Annual Report","","Hearing before the Plenary of the European Parliament on the occasion of the adoption of the Resolution on the EUROPEAN CENTRAL BANK's 2010 Annual Report","Introductory statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK, <br>Brussels, 1 December 2011","Hearing before the Plenary of the European Parliament on the occasion of the adoption of the Resolution on the EUROPEAN CENTRAL BANK’s 2010 Annual Report Introductory statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK, Brussels, 1 December 2011 President, Honourable members of the European Parliament, I am delighted to be making my first appearance here as President of the European ",1556.0,"","","",""
"TOP004252","Topic","Dysfunctional government bond markets in several euro area countries hamper the single monetary policy because the way this policy is transmitted to the real economy depends also on the conditions of the bond markets in the various countries","","","","","",1.000000238418579,"['Dysfunctional government bond markets in several euro area countries hamper the single monetary policy because the way this policy is transmitted to the real economy depends also on the conditions of the bond markets in the various countries']",1.0,""
"TOP004253","Topic","We are also aware of the problems of maturity mismatches on balance sheets the challenges of raising levels of capital and the cyclical risks related to the downturn","","","","","",1.000000238418579,"['We are also aware of the problems of maturity mismatches on balance sheets the challenges of raising levels of capital and the cyclical risks related to the downturn', 'We are also aware of the problems of maturity mismatches on balance sheets the challenges to raise levels of capital and the cyclical risks related to the downturn']",2.0,""
"TOP004254","Topic","This applies to both the setting of official interest rates and the implementation of non standard measures","","","","","",1.000000238418579,"['This applies to both the setting of official interest rates and the implementation of non standard measures']",1.0,""
"DAT001182","Date","2011-12-01","","","","","","","","","2011-12-01"
"SPE001569","Speech","1557:Globalisation and monetary policy: from virtue to vice?","","Globalisation and monetary policy: from virtue to vice?","by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, delivered at the Federal Reserve Bank of Dallas, Dallas, UNITED STATES, 29 November 2011","Globalisation and monetary policy: from virtue to vice? Speech by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, delivered at the Federal Reserve Bank of Dallas, Dallas, UNITED STATES, 29 November 2011 Ladies and gentlemen [1], I am very honoured to be here today. Reading about the origins of the Globalisation and Monetary Policy Institute, I came to learn that it was es",1557.0,"","","",""
"TOP004255","Topic","In spite of these nuances the common thread between the two views was that the underlying economic forces were seen as inevitable in the international or global domain","","","","","",1.000000238418579,"['In spite of these nuances the common thread between the two views was that the underlying economic forces were seen as inevitable in the international or global domain']",1.0,""
"TOP004256","Topic","At a minimum the evolving character of the crisis has forced policy makers to work on an effective response under exigent circumstances","","","","","",1.000000238418579,"['At a minimum the evolving character of the crisis has forced policy makers to work on an effective response under exigent circumstances']",1.0,""
"TOP004257","Topic","both the economics and international relations fields","","","","","",1.000000238418579,"['both the economics and international relations fields']",1.0,""
"DAT001183","Date","2011-11-30","","","","","","","","","2011-11-30"
"SPE001570","Speech","1558:Sovereign contagion in Europe","","Sovereign contagion in Europe","by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK, Distinguished Speaker Seminar of the European Economics and Financial Centre, London, 25 November 2011","Sovereign contagion in Europe Speech by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK, Distinguished Speaker Seminar of the European Economics and Financial Centre, London, 25 November 2011 Ladies and Gentlemen, It is a great pleasure to speak to you here in London and discuss some key issues relating to the ongoing crisis in Europe. For centuries the City",1558.0,"","","",""
"TOP004258","Topic","altogether greater credit","","","","","",1.000000238418579,"['altogether greater credit']",1.0,""
"TOP004259","Topic","academic research circles","","","","","",1.000000238418579,"['academic research circles']",1.0,""
"DAT001184","Date","2011-11-25","","","","","","","","","2011-11-25"
"SPE001571","Speech","1559:The sovereign debt crisis and the future of European integration","","The sovereign debt crisis and the future of European integration","by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK, <br>at the Oxford University European Affairs Society, <br>24 November 2011","The sovereign debt crisis and the future of European integration Speech by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Oxford University European Affairs Society, 24 November 2011 Introduction Ladies and gentlemen, Thank you very much for inviting me to speak here this evening in the “City of Dreaming Spires”. The aims of the Oxford University Eu",1559.0,"","","",""
"TOP004260","Topic","The lack of an adequate regulatory and macro prudential framework meant that in many economies the banking sector supported an unbalanced and unsustainable expansion of credit during the period of low interest rates","","","","","",1.000000238418579,"['The lack of an adequate regulatory and macro prudential framework meant that in many economies the banking sector supported an unbalanced and unsustainable expansion of credit during the period of low interest rates']",1.0,""
"TOP004261","Topic","As a result they must be commensurately more ambitious in their economic policies and more disciplined in their management of public finances to support their debt levels","","","","","",1.000000238418579,"['As a result they must be commensurately more ambitious in their economic policies and more disciplined in their management of public finances to support their debt levels']",1.0,""
"TOP004262","Topic","Third and contrary to a strand of current thinking the Treaty prohibition on monetary financing is supporting rather than threatening euro area integration","","","","","",1.000000238418579,"['Third and contrary to a strand of current thinking the Treaty prohibition on monetary financing is supporting rather than threatening euro area integration']",1.0,""
"DAT001185","Date","2011-11-24","","","","","","","","","2011-11-24"
"SPE001572","Speech","1560:Housing cycles and financial stability - the role of the policymaker","","Housing cycles and financial stability - the role of the policymaker","by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the EMF Annual Conference 2011,Brussels, 24 November 2011","Housing cycles and financial stability – the role of the policymaker Speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the EMF Annual Conference 2011,Brussels, 24 November 2011 Introduction [1] Housing markets have certain characteristics that intrinsically link them to financial stability. House price collapses can have systemic consequences. We know this from t",1560.0,"","","",""
"TOP004263","Topic","The link between house prices banking crises and recessions is not unique to the current situation a number of studies examining crises in both advanced and emerging economies over time and across countries have shown that they tend to coincide with the bursting of house price bubbles","","","","","",1.000000238418579,"['The link between house prices banking crises and recessions is not unique to the current situation a number of studies examining crises in both advanced and emerging economies over time and across countries have shown that they tend to coincide with the bursting of house price bubbles']",1.0,""
"TOP004264","Topic","Following from this conclusion research within EUROPEAN CENTRAL BANK the BIS and the IMF has shown that simple deviations of money and credit aggregates from a trend that exceed a given threshold are useful predicators of potentially costly boom bust cycles in asset prices","","","","","",1.000000238418579,"['Following from this conclusion research within EUROPEAN CENTRAL BANK the BIS and the IMF has shown that simple deviations of money and credit aggregates from a trend that exceed a given threshold are useful predicators of potentially costly boom bust cycles in asset prices']",1.0,""
"TOP004265","Topic","But while the costs of dangerous house price bubbles are clear their identification is not","","","","","",1.000000238418579,"['But while the costs of dangerous house price bubbles are clear their identification is not']",1.0,""
"SPE001573","Speech","1561:The Future of the International Monetary System","","The Future of the International Monetary System","by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK, <br>The Golden Series lecture at the Official Monetary and Financial Institutions Forum (OMFIF),<br>London, 23 November 2011","The Future of the International Monetary System Speech by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK, The Golden Series lecture at the Official Monetary and Financial Institutions Forum (OMFIF),London, 23 November 2011 Ladies and Gentlemen, It is with pleasure that I have accepted the invitation from the OMFIF Golden Series on World Money to talk about the future of the internat",1561.0,"","","",""
"TOP004266","Topic","I can mention a few of them abrupt reversal of capital flows systematic inflows going from emerging to developed countries inefficient accumulation of reserves by emerging countries excessive exchange rate volatility ineffective to ensure external balance asymmetry of adjustment pressure between deficit and surplus countries absence of mechanisms to ensure the sufficient and timely supply of global liquidity in times of financial crises","","","","","",1.000000238418579,"['I can mention a few of them abrupt reversal of capital flows systematic inflows going from emerging to developed countries inefficient accumulation of reserves by emerging countries excessive exchange rate volatility ineffective to ensure external balance asymmetry of adjustment pressure between deficit and surplus countries absence of mechanisms to ensure the sufficient and timely supply of global liquidity in times of financial crises']",1.0,""
"TOP004267","Topic","namely a global sustainable constellation","","","","","",1.000000238418579,"['namely a global sustainable constellation']",1.0,""
"TOP004268","Topic","the world GROSS DOMESTIC PRODUCT","","","","","",1.000000238418579,"['the GROSS DOMESTIC PRODUCT', 'the world GROSS DOMESTIC PRODUCT']",2.0,""
"DAT001186","Date","2011-11-23","","","","","","","","","2011-11-23"
"SPE001574","Speech","1562:Continuity, consistency and credibility","","Continuity, consistency and credibility","Introductory remarks by Mario Draghi, President of the EUROPEAN CENTRAL BANK,<br>at the 21st Frankfurt European Banking Congress “The Big Shift”,<br> Frankfurt am Main, 18 November 2011","Continuity, consistency and credibility Introductory remarks by Mario Draghi, President of the EUROPEAN CENTRAL BANK,at the 21st Frankfurt European Banking Congress “The Big Shift”, Frankfurt am Main, 18 November 2011 Ladies and gentlemen, It is a privilege and a pleasure for me to be here today. As you know, this is the first time I’m speaking publicly as President of the European Central Bank ou",1562.0,"","","",""
"TOP004269","Topic","Interestingly this increase in the weight of emerging economies has improved the price competitiveness of the euro area because on average they have had higher inflation than United States","","","","","",1.000000238418579,"['Interestingly this increase in the weight of emerging economies has improved the price competitiveness of the euro area because on average they have had higher inflation than United States']",1.0,""
"TOP004270","Topic","We are aware of the current difficulties for banks due to the stress on sovereign bonds the tightness of funding markets and the scarcity of eligible collateral","","","","","",1.000000238418579,"['We are aware of the current difficulties for banks due to the stress on sovereign bonds the tightness of funding markets and the scarcity of eligible collateral']",1.0,""
"DAT001187","Date","2011-11-18","","","","","","","","","2011-11-18"
"SPE001575","Speech","1563:Fixed income investment of insurance companies and pension funds in a low yield - but volatile - environment","","Fixed income investment of insurance companies and pension funds in a low yield - but volatile - environment","by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the 2011 European Pension Funds Congress during the 14th Euro Finance Week, Frankfurt am Main, 15 November 2011","Fixed income investment of insurance companies and pension funds in a low yield - but volatile - environment Speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the 2011 European Pension Funds Congress during the 14th Euro Finance Week, Frankfurt am Main, 15 November 2011 Ladies and Gentlemen, [1] It is a pleasure to speak here at the European Pension Funds Congre",1563.0,"","","",""
"TOP004271","Topic","This would also lead to greater accounting volatility for the following reasons Going forward all life insurance liabilities and non life property and casualty claims liabilities would have to be discounted either via a bottom up approach risk free liquidity premium or a top down approach starting from assets return","","","","","",1.000000238418579,"['This would also lead to greater accounting volatility for the following reasons Going forward all life insurance liabilities and non life property and casualty claims liabilities would have to be discounted either via a bottom up approach risk free liquidity premium or a top down approach starting from assets return']",1.0,""
"TOP004272","Topic","In current discussions in different fora about systemically important financial institutions I believe that it is therefore important to distinguish between systemically important and systemically risky financial institutions","","","","","",1.000000238418579,"['In current discussions in different fora about systemically important financial institutions I believe that it is therefore important to distinguish between systemically important and systemically risky financial institutions']",1.0,""
"TOP004273","Topic","Even after discounting industry complaints there are grounds for expecting certain adjustments to the assets liabilities and derivatives books run by insurance companies and pension funds","","","","","",1.000000238418579,"['Even after discounting industry complaints there are grounds for expecting certain adjustments to the assets liabilities and derivatives books run by insurance companies and pension funds']",1.0,""
"DAT001188","Date","2011-11-15","","","","","","","","","2011-11-15"
"SPE001576","Speech","1564:A European solution for crisis management and bank resolution","","A European solution for crisis management and bank resolution","by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,<br>at Riksbank and EUROPEAN CENTRAL BANK Conference on Bank Resolution,<br>Stockholm, 14 November 2011","A European solution for crisis management and bank resolution Speech by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,at Riksbank and EUROPEAN CENTRAL BANK Conference on Bank Resolution,Stockholm, 14 November 2011 Introduction Ladies and gentlemen, It is an honour for me to speak at today’s conference, which has provided a stimulating debate on the challenging topic of bank recover",1564.0,"","","",""
"TOP004274","Topic","The complexity of developing an effective framework for crisis management and resolution arises from the objective of achieving stability in increasingly integrated financial systems where the authorities responsible for safeguarding their respective stability are still responsible towards their respective taxpayers","","","","","",1.000000238418579,"['The complexity of developing an effective framework for crisis management and resolution arises from the objective of achieving stability in increasingly integrated financial systems where the authorities responsible for safeguarding their respective stability are still responsible towards their respective taxpayers']",1.0,""
"TOP004275","Topic","His long time devotion to the design and implementation of EUROPEAN UNION crisis management arrangements coupled with his qualities as a central banker have made Lars a key policy maker for crisis management in the EUROPEAN UNION","","","","","",1.000000238418579,"['His long time devotion to the design and implementation of EUROPEAN UNION crisis management arrangements coupled with his qualities as a central banker have made Lars a key policy maker for crisis management in the EUROPEAN UNION']",1.0,""
"TOP004276","Topic","Already today we are quite advanced in this regard as there are 14 Crisis Management Groups for which EUROPEAN UNION authorities act as coordinators","","","","","",1.000000238418579,"['Already today we are quite advanced in this regard as there are 14 Crisis Management Groups for which EUROPEAN UNION authorities act as coordinators']",1.0,""
"DAT001189","Date","2011-11-14","","","","","","","","","2011-11-14"
"SPE001577","Speech","1565:The (changing) role of central banks in financial stability policies","","The (changing) role of central banks in financial stability policies","by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the 14th Annual Internal Banking Conference, organised by the Federal Reserve Bank of Chicago and the European Central Bank, Chicago, 10 November 2011","The (changing) role of central banks in financial stability policies Speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the 14th Annual Internal Banking Conference, organised by the Federal Reserve Bank of Chicago and the European Central Bank, Chicago, 10 November 2011 Ladies and Gentlemen, [1] More than four years have passed since the onset of the financial cr",1565.0,"","","",""
"TOP004277","Topic","Business as usual would imply adhering to what has become known as the Jackson Hole consensus","","","","","",1.000000238418579,"['Business as usual would imply adhering to what has become known as the Jackson Hole consensus']",1.0,""
"TOP004278","Topic","I will come back to policy coordination later on","","","","","",1.000000238418579,"['I will come back to policy coordination later on']",1.0,""
"DAT001190","Date","2011-11-10","","","","","","","","","2011-11-10"
"SPE001578","Speech","1566:Towards a safer financial system","","Towards a safer financial system","by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Transatlantic Business Conference, organized by the American Chamber of Commerce, Frankfurt am Main, 9 November 2011","Towards a safer financial system Speech by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Transatlantic Business Conference, organized by the American Chamber of Commerce, Frankfurt am Main, 9 November 2011 Ladies and Gentlemen, It is a pleasure for me to speak to you tonight at the Transatlantic Business Conference. 1. Looking back to 2008/09 It is exactly three ",1566.0,"","","",""
"TOP004279","Topic","Looking back to 2008 09 It is exactly three years ago that the G20 Finance Ministers and Governors met for the first time after the Lehman default","","","","","",1.000000238418579,"['Looking back to 2008 09 It is exactly three years ago that the G20 Finance Ministers and Governors met for the first time after the Lehman default']",1.0,""
"TOP004280","Topic","the Transatlantic Business Conference","","","","","",1.000000238418579,"['the Transatlantic Business Conference']",1.0,""
"TOP004281","Topic","a permanent depressing effect","","","","","",1.000000238418579,"['a permanent depressing effect']",1.0,""
"DAT001191","Date","2011-11-09","","","","","","","","","2011-11-09"
"SPE001579","Speech","1567:Die Stabilität des Euro in der Schuldenkrise","","Die Stabilität des Euro in der Schuldenkrise","Rede von Jürgen Stark, Mitglied des Direktoriums der EZB, 21. internationales Europa Forum Luzern, 8. November 2011","Die Stabilität des Euro in der Schuldenkrise Rede von Jürgen Stark, Mitglied des Direktoriums der EZB, 21. internationales Europa Forum Luzern, 8. November 2011 Einleitung Der Titel meines Vortrags könnte sich auch als Frage formulieren lassen: „Gefährdet die Schuldenkrise die Stabilität oder gar die Existenz des Euro“? Ich kann im Voraus diese Frage verneinen, denn die EZB wird natürlich auch in ",1567.0,"","","",""
"TOP004282","Topic","die notwendigen Anpassungsma nahmen in den Bilanzen von Banken Firmen und privaten sowie ffentlichen","","","","","",1.000000238418579,"['die notwendigen Anpassungsma nahmen in den Bilanzen von Banken Firmen und privaten sowie ffentlichen']",1.0,""
"TOP004283","Topic","wie wirtschaftliche Ungleichgewichte","","","","","",1.000000238418579,"['wie wirtschaftliche Ungleichgewichte']",2.0,""
"TOP004284","Topic","jeweils 25 Basispunkte angehoben hat","","","","","",1.000000238418579,"['jeweils 25 Basispunkte angehoben hat']",1.0,""
"DAT001192","Date","2011-11-08","","","","","","","","","2011-11-08"
"SPE001580","Speech","1568:Macro-prudential supervision and financial integration - the ESRB at 1","","Macro-prudential supervision and financial integration - the ESRB at 1","Diner speech by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, <br>Berlin, 8 November 2011","Macro-prudential supervision and financial integration – the ESRB at 1 Diner speech by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, Berlin, 8 November 2011 Ladies and gentlemen, It is a great pleasure for me to be here this evening. The growing integration of Europe’s financial markets and the financial crisis of 2007-2009 have raised important questions about the desi",1568.0,"","","",""
"TOP004285","Topic","First increasing financial integration both in Europe and globally has had important implications for the cross border propagation of systemic risk","","","","","",1.000000238418579,"['First increasing financial integration both in Europe and globally has had important implications for the cross border propagation of systemic risk']",1.0,""
"TOP004286","Topic","In particular financial institutions should be allowed to fail without imposing unacceptable costs on the rest of society","","","","","",1.000000238418579,"['In particular financial institutions should be allowed to fail without imposing unacceptable costs on the rest of society']",1.0,""
"SPE001581","Speech","1569:Konsequenzen der Finanzkrise für die Finanzmarktintegration im Euroraum","","Konsequenzen der Finanzkrise für die Finanzmarktintegration im Euroraum","Rede von Jürgen Stark, Mitglied des Direktoriums der EZB, Kreditpolitische Tagung 2011 “Der Euro, die Märkte, die Banken - wie weit reicht die Solid(ar)ität?”, Frankfurt am Main, 4. November 2011","Konsequenzen der Finanzkrise für die Finanzmarktintegration im Euroraum Rede von Jürgen Stark, Mitglied des Direktoriums der EZB,Kreditpolitische Tagung 2011 “Der Euro, die Märkte, die Banken – wie weit reicht die Solid(ar)ität?”, Frankfurt am Main, 4. November 2011 Sehr geehrte Damen und Herren, ich freue mich sehr, im Rahmen der Kreditpolitischen Tagung der Zeitschrift für das gesamte Kreditwese",1569.0,"","","",""
"TOP004287","Topic","August 2007 f hrte die EZB brigens als erste","","","","","",1.000000238418579,"['August 2007 f hrte die EZB brigens als erste']",1.0,""
"TOP004288","Topic","Finanzkrise erhebliche Auswirkungen auf","","","","","",1.000000238418579,"['Finanzkrise erhebliche Auswirkungen auf']",1.0,""
"TOP004289","Topic","Rahmen der Operationen der EZB","","","","","",1.000000238418579,"['Rahmen der Operationen der EZB']",1.0,""
"DAT001193","Date","2011-11-04","","","","","","","","","2011-11-04"
"SPE001582","Speech","1570:The EUROPEAN CENTRAL BANK and the sovereign debt crisis","","The EUROPEAN CENTRAL BANK and the sovereign debt crisis","by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK,<br>at the XXIV Moneda y Crédito Symposium,<br> Madrid, 4 November 2011","The EUROPEAN CENTRAL BANK and the sovereign debt crisis Speech by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the XXIV Moneda y Crédito Symposium, Madrid, 4 November 2011 1. Introduction It is a great pleasure and honour for me to contribute to this year’s 24th edition of the Moneda y Crédito Symposium. There is no doubt that advanced economies, not j",1570.0,"","","",""
"TOP004290","Topic","Third a significant leveraging of existing EFSF resources via two different schemes in order to increase the fund s ability to extend loans finance bank recapitalisations and conduct bond purchases in the primary and secondary markets","","","","","",1.000000238418579,"['Third a significant leveraging of existing EFSF resources via two different schemes in order to increase the fund s ability to extend loans finance bank recapitalisations and conduct bond purchases in the primary and secondary markets']",1.0,""
"TOP004291","Topic","Although in some countries it was financial system stress that happened first and later weighed on sovereign risk in others the events took place in reverse order","","","","","",1.000000238418579,"['Although in some countries it was financial system stress that happened first and later weighed on sovereign risk in others the events took place in reverse order']",1.0,""
"TOP004292","Topic","Moreover markets link the interest rate at which banks are able to issue debt in wholesale markets to the interest rate required from the respective sovereign","","","","","",1.000000238418579,"['Moreover markets link the interest rate at which banks are able to issue debt in wholesale markets to the interest rate required from the respective sovereign']",1.0,""
"SPE001583","Speaker","Jean-Claude Trichet","csv","","","","","","","",""
"SPE001584","Speech","1571:Tomorrow and the day after tomorrow: a vision for Europe","","Tomorrow and the day after tomorrow: a vision for Europe","by Jean-Claude Trichet, President of the EUROPEAN CENTRAL BANK, at the Humboldt University, Berlin, 24 October 2011","Tomorrow and the day after tomorrow: a vision for Europe Speech by Jean-Claude Trichet, President of the EUROPEAN CENTRAL BANK, at the Humboldt University, Berlin, 24 October 2011 Ladies and gentlemen, It is a great pleasure to be invited to speak here at the Humboldt University this evening. One can only be honoured to be in the university of Hegel, Heinrich Heine and the Nobel prize-winning phys",1571.0,"","","",""
"TOP004293","Topic","The unique construction of Europe with strong local identities and large integrated markets is a source of great strength in the new globalised world we face","","","","","",1.000000238418579,"['The unique construction of Europe with strong local identities and large integrated markets is a source of great strength in the new globalised world we face']",1.0,""
"TOP004294","Topic","Europe and Germany Building deeper union between France and Germany in the service of Europe has been an important theme of my own working life","","","","","",1.000000238418579,"['Europe and Germany Building deeper union between France and Germany in the service of Europe has been an important theme of my own working life']",1.0,""
"TOP004295","Topic","Removing the potential for mutual harm is essential for collective prosperity","","","","","",1.000000238418579,"['Removing the potential for mutual harm is essential for collective prosperity']",1.0,""
"DAT001194","Date","2011-10-24","","","","","","","","","2011-10-24"
"SPE001585","Speech","1572:The EUROPEAN CENTRAL BANK's monetary policy during the crisis","","The EUROPEAN CENTRAL BANK's monetary policy during the crisis","José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK,<br>Closing speech at the Tenth Economic Policy Conference, <br>Málaga, 21 October 2011","The EUROPEAN CENTRAL BANK’s monetary policy during the crisis José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK,Closing speech at the Tenth Economic Policy Conference, Málaga, 21 October 2011 Introduction Ladies and Gentlemen, It is a great pleasure for me to be here and to discuss with you the EUROPEAN CENTRAL BANK’s monetary policy during the crisis. I wish ",1572.0,"","","",""
"TOP004296","Topic","the Tenth Economic Policy Conference","","","","","",1.000000238418579,"['the Tenth Economic Policy Conference']",1.0,""
"TOP004297","Topic","the yield curve","","","","","",1.000000238418579,"['the yield curve']",1.0,""
"DAT001195","Date","2011-10-21","","","","","","","","","2011-10-21"
"SPE001586","Speech","1573:Towards a more integrated Europe: Challenges ahead for the euro area and Central and Eastern Europe","","Towards a more integrated Europe: Challenges ahead for the euro area and Central and Eastern Europe","Address by Jean-Claude Trichet, President of the EUROPEAN CENTRAL BANK, at the National Bank of Poland’s conference,Warsaw, 21 October 2011","Towards a more integrated Europe: Challenges ahead for the euro area and Central and Eastern Europe Address by Jean-Claude Trichet, President of the EUROPEAN CENTRAL BANK, at the National Bank of Poland’s conference,Warsaw, 21 October 2011 President of the Republic of Poland, President of the European Parliament, President of the National Bank of Poland, Ministers, Governors, Commissioner Rehn Dis",1573.0,"","","",""
"TOP004298","Topic","some very difficult years","","","","","",1.000000238418579,"['some very difficult years']",1.0,""
"TOP004299","Topic","abundant global liquidity","","","","","",1.000000238418579,"['abundant global liquidity']",1.0,""
"SPE001587","Speech","1574:Remarks at the farewell event","","Remarks at the farewell event","by Jean-Claude Trichet, President of the EUROPEAN CENTRAL BANK, <br>Frankfurt am Main, 19 October 2011","Remarks at the farewell event Speech by Jean-Claude Trichet, President of the EUROPEAN CENTRAL BANK, Frankfurt am Main, 19 October 2011 Sehr geehrte Frau Bundeskanzlerin, President of the European Parliament, President of the European Council, President of the European Commission, President of the Eurogroup, Dear President Giscard d’Estaing, Dear Chancellor Helmut Schmidt, Ministers, Excellencies,",1574.0,"","","",""
"TOP004300","Topic","And as always we had to take our responsibilities for our own decisions also when increasing interest rates which at times did not please many governments market participants or the international financial institutions","","","","","",1.000000238418579,"['And as always we had to take our responsibilities for our own decisions also when increasing interest rates which at times did not please many governments market participants or the international financial institutions']",1.0,""
"TOP004301","Topic","In Germany with average yearly inflation of 1 6 over 13 years it is a better result than before the Euro","","","","","",1.000000238418579,"['In Germany with average yearly inflation of 1 6 over 13 years it is a better result than before the Euro']",1.0,""
"TOP004302","Topic","their medium to long term strategies","","","","","",1.000000238418579,"['their medium to long term strategies']",1.0,""
"DAT001196","Date","2011-10-19","","","","","","","","","2011-10-19"
"SPE001588","Speech","1575:The European debt crisis","","The European debt crisis","by Lorenzo Bini Smaghi, Member of the Executive Board of the EUROPEAN CENTRAL BANK, Atlantik-BrückeMeeting of Regional Group Frankfurt/HesseFrankfurt am Main, 17 October 2011","The European debt crisis Speech by Lorenzo Bini Smaghi, Member of the Executive Board of the EUROPEAN CENTRAL BANK, Atlantik-BrückeMeeting of Regional Group Frankfurt/HesseFrankfurt am Main, 17 October 2011 Introduction It is a great pleasure for me to speak at this Atlantik-Brücke event. In a world that has become so strongly interconnected, the efforts of your association to further promote Germ",1575.0,"","","",""
"TOP004303","Topic","This brings me to the second constraint that policy makers have to work with which relates to the functioning of financial markets","","","","","",1.000000238418579,"['This brings me to the second constraint that policy makers have to work with which relates to the functioning of financial markets']",1.0,""
"TOP004304","Topic","the Troubled Asset Relief Program","","","","","",1.000000238418579,"['the Troubled Asset Relief Program']",1.0,""
"TOP004305","Topic","Much more taxpayers money","","","","","",1.000000238418579,"['Much more taxpayers money']",1.0,""
"DAT001197","Date","2011-10-17","","","","","","","","","2011-10-17"
"SPE001589","Speech","1576:Hearing at the Committee on Economic and Monetary Affairs of the European Parliament","","Hearing at the Committee on Economic and Monetary Affairs of the European Parliament","Introductory statement by Jürgen Stark, <br>Member of the Executive Board of the EUROPEAN CENTRAL BANK, <br>Brussels, 17 October 2011","Hearing at the Committee on Economic and Monetary Affairs of the European Parliament Introductory statement by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, Brussels, 17 October 2011 Dear Madam Chair, Dear Honourable Members, It is a pleasure to be here today and share with you my thoughts on Economic Governance. This public hearing comes at a right time: important deci",1576.0,"","","",""
"TOP004306","Topic","This means internalising what it means to be part of monetary union exerting strong peer pressure when necessary and being ready to take the guidance received from their peers or the supranational institutions","","","","","",1.000000238418579,"['This means internalising what it means to be part of monetary union exerting strong peer pressure when necessary and being ready to take the guidance received from their peers or the supranational institutions']",1.0,""
"TOP004307","Topic","To ensure fiscal discipline all planned deficits of more than 3 of GROSS DOMESTIC PRODUCT and those in excess of a country s medium term objective would be approved by all euro area governments","","","","","",1.000000238418579,"['To ensure fiscal discipline all planned deficits of more than 3 of GROSS DOMESTIC PRODUCT and those in excess of a country s medium term objective would be approved by all euro area governments']",1.0,""
"TOP004308","Topic","The real question is whether this more fundamental change can come about without some more fundamental shifts in competencies","","","","","",1.000000238418579,"['The real question is whether this more fundamental change can come about without some more fundamental shifts in competencies']",1.0,""
"SPE001590","Speech","1577:Economic governance and financial stability","","Economic governance and financial stability","by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK, <br>at the Meeting of the Contact Committee of the Heads of the Supreme Audit Institutions (SAIs) of the European Union, <br>Luxembourg, 13 October 2011","Economic governance and financial stability Speech by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK, at the Meeting of the Contact Committee of the Heads of the Supreme Audit Institutions (SAIs) of the European Union, Luxembourg, 13 October 2011 Dear Mr President, Ladies and Gentlemen, Thank you very much for the invitation to join you today for this seminar on the possible implica",1577.0,"","","",""
