start_id,end_id,type
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,topic:ecb,covers
person:yves_mersch,speech:535,delivered
person:yves_mersch,topic:early_lessons,covers
person:yves_mersch,topic:crisis_keynote_speech,covers
person:yves_mersch,topic:crisis_keynote_speech,covers
person:yves_mersch,speech:547,delivered
person:yves_mersch,topic:supervisory_action,covers
person:yves_mersch,topic:limits,covers
person:yves_mersch,topic:limits,covers
person:yves_mersch,topic:ecbs_prudential_mandate_introductory_statement,covers
person:yves_mersch,speech:557,delivered
person:yves_mersch,topic:spirit,covers
person:yves_mersch,topic:european_cooperation_introductory_remarks,covers
person:yves_mersch,speech:560,delivered
person:yves_mersch,topic:world_economy_transformed_remarks,covers
person:yves_mersch,topic:supervisory_board,covers
person:yves_mersch,topic:supervisory_board,covers
person:yves_mersch,speech:571,delivered
person:yves_mersch,topic:ecb_digital_currency,covers
person:yves_mersch,topic:flight,covers
person:yves_mersch,speech:593,delivered
person:yves_mersch,topic:asset_price_inflation,covers
person:yves_mersch,topic:monetary_policy_keynote_speech,covers
person:yves_mersch,speech:610,delivered
person:yves_mersch,topic:basel_iii,covers
person:yves_mersch,topic:european_banking_regulation_dinner_speech,covers
person:yves_mersch,speech:614,delivered
person:yves_mersch,topic:european_banking_market,covers
person:yves_mersch,topic:obstacles,covers
person:yves_mersch,speech:617,delivered
person:yves_mersch,topic:anti_money_laundering,covers
person:yves_mersch,topic:financing,covers
person:yves_mersch,topic:recent_initiatives,covers
person:yves_mersch,topic:role,covers
person:yves_mersch,topic:role,covers
person:yves_mersch,speech:619,delivered
person:yves_mersch,topic:international_trends,covers
person:yves_mersch,topic:central_bank_independence,covers
person:yves_mersch,topic:central_bank_independence,covers
person:yves_mersch,topic:central_bank_independence,covers
person:yves_mersch,topic:ecbs_perspective_remarks,covers
person:yves_mersch,speech:621,delivered
person:yves_mersch,topic:opening_remarks,covers
person:yves_mersch,topic:opening_remarks,covers
person:yves_mersch,speech:644,delivered
person:yves_mersch,topic:appointment_hearing,covers
person:yves_mersch,topic:ecb_supervisory_board_appointment_hearing,covers
person:yves_mersch,speech:646,delivered
person:yves_mersch,topic:money_and_private_currencies,covers
person:yves_mersch,topic:libra_speech,covers
person:yves_mersch,speech:653,delivered
person:yves_mersch,topic:economic_and_monetary_policy,covers
person:yves_mersch,topic:turning_point,covers
person:yves_mersch,topic:turning_point,covers
person:yves_mersch,topic:economy,covers
person:yves_mersch,topic:economy,covers
person:yves_mersch,topic:united_states,covers
person:yves_mersch,speech:663,delivered
person:yves_mersch,topic:stable_speech,covers
person:yves_mersch,topic:deutsche_bundesbank,covers
person:yves_mersch,speech:678,delivered
person:yves_mersch,topic:european_financial_markets_panel_contribution,covers
person:yves_mersch,topic:outlook,covers
person:yves_mersch,speech:681,delivered
person:yves_mersch,topic:unconventional_times,covers
person:yves_mersch,speech:686,delivered
person:yves_mersch,topic:challenges,covers
person:yves_mersch,topic:monetary_transmission_mechanism_conference,covers
person:yves_mersch,speech:693,delivered
person:yves_mersch,topic:lending_and_payment_systems,covers
person:yves_mersch,topic:fintech_challenge,covers
person:yves_mersch,speech:701,delivered
person:yves_mersch,topic:retail_payments,covers
person:yves_mersch,topic:retail_payments,covers
person:yves_mersch,topic:retail_payments,covers
person:yves_mersch,topic:retail_payments,covers
person:yves_mersch,topic:tangible_benefits,covers
person:yves_mersch,speech:702,delivered
person:yves_mersch,topic:changing_role,covers
person:yves_mersch,topic:central_banking_speech,covers
person:yves_mersch,speech:703,delivered
person:yves_mersch,topic:frictionless_movement,covers
person:yves_mersch,topic:2019_annual_general_meeting,covers
person:yves_mersch,speech:709,delivered
person:yves_mersch,topic:tenth_anniversary,covers
person:yves_mersch,topic:euro,covers
person:yves_mersch,topic:euro,covers
person:yves_mersch,topic:euro,covers
person:yves_mersch,topic:euro,covers
person:yves_mersch,topic:slovakia_speech,covers
person:yves_mersch,speech:716,delivered
person:yves_mersch,topic:innovative_retail_payment_solutions,covers
person:yves_mersch,topic:tips_launch_event,covers
person:yves_mersch,speech:719,delivered
person:yves_mersch,topic:workshop_discussion,covers
person:yves_mersch,topic:27_november_2018_climate_change,covers
person:yves_mersch,speech:724,delivered
person:yves_mersch,topic:work,covers
person:yves_mersch,topic:political_integration,covers
person:yves_mersch,topic:political_integration,covers
person:yves_mersch,topic:economic_convergence,covers
person:yves_mersch,topic:economic_convergence,covers
person:yves_mersch,topic:monetary_union_speech,covers
person:yves_mersch,speech:743,delivered
person:yves_mersch,topic:monetary_policy,covers
person:yves_mersch,topic:monetary_policy,covers
person:yves_mersch,topic:monetary_policy,covers
person:yves_mersch,topic:monetary_policy,covers
person:yves_mersch,topic:monetary_policy,covers
person:yves_mersch,topic:monetary_policy,covers
person:yves_mersch,topic:monetary_policy,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:euro_area,covers
person:yves_mersch,topic:brief_assessment,covers
person:yves_mersch,topic:speaking_points,covers
person:yves_mersch,topic:speaking_points,covers
person:yves_mersch,topic:speaking_points,covers
person:yves_mersch,speech:746,delivered
person:yves_mersch,topic:future,covers
person:yves_mersch,topic:future,covers
person:yves_mersch,topic:future,covers
person:yves_mersch,topic:future,covers
person:yves_mersch,topic:future,covers
person:yves_mersch,topic:future,covers
person:yves_mersch,topic:keynote_speech,covers
person:yves_mersch,topic:keynote_speech,covers
person:yves_mersch,topic:keynote_speech,covers
person:yves_mersch,speech:757,delivered
person:yves_mersch,topic:financial_stability,covers
person:yves_mersch,topic:financial_stability,covers
person:yves_mersch,topic:financial_stability,covers
person:yves_mersch,topic:escb_legal_conference,covers
person:yves_mersch,speech:759,delivered
person:yves_mersch,topic:european_financial_industry,covers
person:yves_mersch,topic:disruptive_global_challenges,covers
person:yves_mersch,speech:765,delivered
person:yves_mersch,speech:768,delivered
person:yves_mersch,topic:european_and_us_economies,covers
person:yves_mersch,speech:773,delivered
person:yves_mersch,topic:central_bank_risk_management,covers
person:yves_mersch,topic:monetary_policy_normalisation,covers
person:yves_mersch,speech:776,delivered
person:yves_mersch,topic:euro_clearing,covers
person:yves_mersch,topic:open_race_keynote_speech,covers
person:yves_mersch,speech:783,delivered
person:yves_mersch,topic:39th_meeting,covers
person:yves_mersch,topic:governors_club_bodrum,covers
person:yves_mersch,speech:789,delivered
person:yves_mersch,speech:799,delivered
person:yves_mersch,speech:808,delivered
person:yves_mersch,topic:payment_services,covers
person:yves_mersch,topic:payment_services,covers
person:yves_mersch,topic:second_annual_conference,covers
person:yves_mersch,speech:812,delivered
person:yves_mersch,topic:benefits,covers
person:yves_mersch,topic:benefits,covers
person:yves_mersch,topic:new_regulatory_environment,covers
person:yves_mersch,speech:816,delivered
person:yves_mersch,topic:du_club,covers
person:yves_mersch,topic:launch,covers
person:yves_mersch,speech:817,delivered
person:yves_mersch,topic:euro_banknotes,covers
person:yves_mersch,topic:euro_banknotes,covers
person:yves_mersch,topic:legal_tender_speech,covers
person:yves_mersch,speech:819,delivered
person:yves_mersch,topic:evolution,covers
person:yves_mersch,topic:evolution,covers
person:yves_mersch,topic:digital_age,covers
person:yves_mersch,speech:824,delivered
person:yves_mersch,topic:central_bank_financing,covers
person:yves_mersch,speech:829,delivered
person:yves_mersch,topic:euro_area_monetary_policy,covers
person:yves_mersch,topic:euro_area_monetary_policy,covers
person:yves_mersch,topic:early_2018_speech,covers
person:yves_mersch,speech:831,delivered
person:yves_mersch,topic:digital_transformation,covers
person:yves_mersch,topic:digital_transformation,covers
person:yves_mersch,topic:introductory_speech,covers
person:yves_mersch,topic:introductory_speech,covers
person:yves_mersch,topic:mr_yves_mersch,covers
person:yves_mersch,speech:840,delivered
person:yves_mersch,topic:revisited_keynote_speech,covers
person:yves_mersch,topic:euro_finance_week,covers
person:yves_mersch,topic:euro_finance_week,covers
person:yves_mersch,speech:845,delivered
person:yves_mersch,topic:regulatory_environment,covers
person:yves_mersch,topic:central_bank_speaking_points,covers
person:yves_mersch,speech:850,delivered
person:yves_mersch,topic:structural_regulatory_and_technological_challenges,covers
person:yves_mersch,topic:markets,covers
person:yves_mersch,speech:866,delivered
person:yves_mersch,topic:economic_policy,covers
person:yves_mersch,topic:need,covers
person:yves_mersch,topic:humility_speech,covers
person:yves_mersch,speech:871,delivered
person:yves_mersch,topic:risk_management,covers
person:yves_mersch,topic:non_conventional_monetary_policy_keynote_speech,covers
person:yves_mersch,speech:881,delivered
person:yves_mersch,topic:economic_and_financial_priorities,covers
person:yves_mersch,topic:eurozone,covers
person:yves_mersch,topic:eu_speech,covers
person:yves_mersch,topic:eu_speech,covers
person:yves_mersch,speech:885,delivered
person:yves_mersch,topic:european_union,covers
person:yves_mersch,topic:ecbs_experience,covers
person:yves_mersch,speech:891,delivered
person:yves_mersch,topic:ecbs_monetary_policy_stance,covers
person:yves_mersch,topic:mni_connect_event,covers
person:yves_mersch,topic:mni_connect_event,covers
person:yves_mersch,speech:892,delivered
person:yves_mersch,topic:central_banking,covers
person:yves_mersch,topic:technological_progress,covers
person:yves_mersch,speech:894,delivered
person:yves_mersch,topic:good_governance,covers
person:yves_mersch,speech:896,delivered
person:yves_mersch,topic:5th_anniversary_european_data_warehouse,covers
person:yves_mersch,topic:4_july_2017_loan_level_data_transparency,covers
person:yves_mersch,speech:918,delivered
person:yves_mersch,topic:financial_market_integration,covers
person:yves_mersch,topic:government_borrowers_forum,covers
person:yves_mersch,speech:919,delivered
person:yves_mersch,topic:developing_europes_payment_landscape,covers
person:yves_mersch,topic:deutsche_bundesbanks_payment_and_securities_settlement_symposium,covers
person:yves_mersch,speech:925,delivered
person:yves_mersch,topic:monetary_policy_challenges,covers
person:yves_mersch,topic:recovery,covers
person:yves_mersch,speech:926,delivered
person:yves_mersch,topic:zentralbankunabhangigkeit_auf_dem_prufstand_beitrag_von_yves_mersch,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:mitglied_des_direktoriums_der_ezb,covers
person:yves_mersch,topic:fur_handelsblatt,covers
person:yves_mersch,topic:mai_2017_zentralbankunabhangigkeit_auf_dem_prufstand_beitrag_von_yves_mersch,covers
person:yves_mersch,topic:mai_2017_zunehmend,covers
person:yves_mersch,speech:929,delivered
person:yves_mersch,topic:cash_contribution,covers
person:yves_mersch,topic:cash_contribution,covers
person:yves_mersch,speech:935,delivered
person:yves_mersch,topic:economic_governance,covers
person:yves_mersch,topic:euro_introductory_remarks,covers
person:yves_mersch,speech:946,delivered
person:yves_mersch,topic:keynote_address,covers
person:yves_mersch,topic:keynote_address,covers
person:yves_mersch,speech:962,delivered
person:yves_mersch,topic:low_interest_rate_environment,covers
person:yves_mersch,topic:low_interest_rate_environment,covers
person:yves_mersch,topic:central_bankers_perspective,covers
person:yves_mersch,speech:968,delivered
person:yves_mersch,topic:europes_integrated_market,covers
person:yves_mersch,speech:970,delivered
person:yves_mersch,topic:repo_market_monetary_easing,covers
person:yves_mersch,topic:regulatory_squeezing,covers
person:yves_mersch,speech:976,delivered
person:yves_mersch,topic:digital_base_money,covers
person:yves_mersch,topic:assessment,covers
person:yves_mersch,topic:ecbs_perspective,covers
person:yves_mersch,topic:ecbs_perspective,covers
person:yves_mersch,speech:977,delivered
person:yves_mersch,topic:innovative_retail_payment_services,covers
person:yves_mersch,topic:french_payments_committee_conference,covers
person:yves_mersch,speech:979,delivered
person:yves_mersch,topic:ledger_technology,covers
person:yves_mersch,topic:br22nd_handelsblatt_annual_conference_banken_technologie,covers
person:yves_mersch,speech:989,delivered
person:yves_mersch,topic:causes,covers
person:yves_mersch,topic:monetary_policy_measures,covers
person:yves_mersch,topic:their_impact,covers
person:yves_mersch,topic:review,covers
person:yves_mersch,speech:994,delivered
person:yves_mersch,topic:financial_services_summit_comments,covers
person:yves_mersch,topic:cumberland_lodge_financial_services_summit,covers
person:yves_mersch,speech:1000,delivered
person:yves_mersch,topic:economic_legal_and_social_analysis,covers
person:yves_mersch,speech:1003,delivered
person:yves_mersch,topic:federal_reserve,covers
person:yves_mersch,topic:ocean,covers
person:yves_mersch,speech:1005,delivered
person:yves_mersch,topic:event,covers
person:yves_mersch,topic:mni_connect_speech,covers
person:yves_mersch,speech:1012,delivered
person:yves_mersch,topic:challenge,covers
person:yves_mersch,topic:low_interest_rates,covers
person:yves_mersch,topic:banking_union,covers
person:yves_mersch,topic:banking_union,covers
person:yves_mersch,topic:banking_union,covers
person:yves_mersch,topic:banking_union,covers
person:yves_mersch,speech:1018,delivered
person:yves_mersch,topic:eurosystems_market_infrastructure_opening_remarks,covers
person:yves_mersch,topic:ecbbr,covers
person:yves_mersch,topic:ecbbr,covers
person:yves_mersch,topic:ecbbr,covers
person:yves_mersch,topic:ecbbr,covers
person:yves_mersch,speech:1020,delivered
person:yves_mersch,topic:balance,covers
person:yves_mersch,topic:balance,covers
person:yves_mersch,topic:dinner_speech,covers
person:yves_mersch,topic:dinner_speech,covers
person:yves_mersch,speech:1025,delivered
person:yves_mersch,topic:introductory_remarks,covers
person:yves_mersch,topic:discussion_panel,covers
person:yves_mersch,speech:1034,delivered
person:yves_mersch,topic:academy,covers
person:yves_mersch,topic:european_law,covers
person:yves_mersch,speech:1036,delivered
person:yves_mersch,speech:1042,delivered
person:yves_mersch,topic:unkonventionelle_geldpolitik_eine_ordnungspolitische_wurdigung_rede_von_yves_mersch,covers
person:yves_mersch,topic:albert_ludwigs_universitat_freiburg,covers
person:yves_mersch,topic:juni_2016_unkonventionelle_geldpolitik_eine_ordnungspolitische_wurdigung_rede_von_yves_mersch,covers
person:yves_mersch,topic:sehr_geehrte_damen,covers
person:yves_mersch,speech:1044,delivered
person:yves_mersch,topic:banking_industry,covers
person:yves_mersch,topic:view,covers
person:yves_mersch,topic:european_central_banker_speech,covers
person:yves_mersch,speech:1046,delivered
person:yves_mersch,topic:europes_financial_market_infrastructure,covers
person:yves_mersch,topic:europes_financial_market_infrastructure,covers
person:yves_mersch,topic:bulwark,covers
person:yves_mersch,speech:1057,delivered
person:yves_mersch,topic:ledger_technology_panacea,covers
person:yves_mersch,topic:pan,covers
person:yves_mersch,speech:1062,delivered
person:yves_mersch,topic:monetary_policy_introductory,covers
person:yves_mersch,topic:panel_europes_economic_and_monetary_policy,covers
person:yves_mersch,speech:1067,delivered
person:yves_mersch,topic:europes_financial_market_infrastructure_opening_remarks,covers
person:yves_mersch,speech:1074,delivered
person:yves_mersch,topic:oral_hearing,covers
person:yves_mersch,topic:federal_constitutional_court,covers
person:yves_mersch,topic:omt_proceedings,covers
person:yves_mersch,speech:1077,delivered
person:yves_mersch,topic:aftermath,covers
person:yves_mersch,speech:1082,delivered
person:yves_mersch,topic:current_developments,covers
person:yves_mersch,topic:german_banking_market,covers
person:yves_mersch,speech:1086,delivered
person:yves_mersch,topic:card_payments,covers
person:yves_mersch,topic:banque_de_france_conference,covers
person:yves_mersch,speech:1095,delivered
person:yves_mersch,topic:auf_neuen_wegen_zum_alten_ziel_rede_von_yves_mersch,covers
person:yves_mersch,topic:dezember_2015_sehr_geehrter_herr_professor_schmidt,covers
person:yves_mersch,topic:liebe_studierende,covers
person:yves_mersch,topic:heute_hat_der_gouverneursrat_der_europaischen_zentralbank_ezb_unter_anderem_beschlossen,covers
person:yves_mersch,speech:1102,delivered
person:yves_mersch,topic:18_november_2015_ladies,covers
person:yves_mersch,topic:my_pleasure,covers
person:yves_mersch,speech:1104,delivered
person:yves_mersch,topic:nation_state,covers
person:yves_mersch,topic:its_institutional_challenges,covers
person:yves_mersch,speech:1106,delivered
person:yves_mersch,topic:three_challenges,covers
person:yves_mersch,topic:banking_sector,covers
person:yves_mersch,speech:1108,delivered
person:yves_mersch,topic:anlasslich_einer_mittagsveranstaltung_bei_der_commerzbank,covers
person:yves_mersch,topic:november_2015_elemente_des_entwurfs_des_aktionsplans_zur_schaffung_einer_kapitalmarktunion_stichpunkte_des_redebeitrags_von_yves_mersch,covers
person:yves_mersch,topic:november_2015_legislativvorschlage_zur_schaffung,covers
person:yves_mersch,topic:transparente_und_standardisierte,covers
person:yves_mersch,speech:1111,delivered
person:yves_mersch,topic:central_banker,covers
person:yves_mersch,topic:banking_speech,covers
person:yves_mersch,speech:1122,delivered
person:yves_mersch,topic:retail_payments_innovation,covers
person:yves_mersch,topic:belgian_financial_forum,covers
person:yves_mersch,speech:1126,delivered
person:yves_mersch,topic:eurosystems_vision_2020_speech,covers
person:yves_mersch,speech:1127,delivered
person:yves_mersch,topic:13_october,covers
person:yves_mersch,speech:1135,delivered
person:yves_mersch,topic:dinner_debate,covers
person:yves_mersch,topic:think_tank,covers
person:yves_mersch,topic:etienne_marcel,covers
person:yves_mersch,topic:restaurant,covers
person:yves_mersch,speech:1142,delivered
person:yves_mersch,topic:long_term_priorities,covers
person:yves_mersch,topic:capital_markets_union,covers
person:yves_mersch,topic:capital_markets_union,covers
person:yves_mersch,topic:capital_markets_union,covers
person:yves_mersch,topic:ecbeurosystem_panel,covers
person:yves_mersch,speech:1148,delivered
person:yves_mersch,topic:more_dynamic_growth,covers
person:yves_mersch,topic:dz_bank,covers
person:yves_mersch,speech:1150,delivered
person:yves_mersch,topic:shared_vision,covers
person:yves_mersch,topic:winning_story,covers
person:yves_mersch,topic:closing_remarks,covers
person:yves_mersch,topic:launch_celebration,covers
person:yves_mersch,speech:1153,delivered
person:yves_mersch,topic:european_unity,covers
person:yves_mersch,topic:economic_and_institutional_challenges,covers
person:yves_mersch,speech:1155,delivered
person:yves_mersch,topic:introductory_statement,covers
person:yves_mersch,topic:target2_securities_t2s,covers
person:yves_mersch,topic:committee,covers
person:yves_mersch,topic:economic_and_monetary_affairs_econ,covers
person:yves_mersch,speech:1158,delivered
person:yves_mersch,topic:investment_and_financing_conditions,covers
person:yves_mersch,speech:1159,delivered
person:yves_mersch,speech:1163,delivered
person:yves_mersch,topic:brstockholm,covers
person:yves_mersch,topic:18_may_2015_swedbank_economic_outlook_seminar_speech,covers
person:yves_mersch,speech:1169,delivered
person:yves_mersch,topic:eui_nomics_speech,covers
person:yves_mersch,topic:24_april_2015_dinner_speech,covers
person:yves_mersch,speech:1190,delivered
person:yves_mersch,topic:central_bankers_view,covers
person:yves_mersch,topic:economist_future,covers
person:yves_mersch,speech:1198,delivered
person:yves_mersch,topic:monetary_union,covers
person:yves_mersch,topic:euro_exhibition_osnabruck,covers
person:yves_mersch,speech:1209,delivered
person:yves_mersch,topic:aktuelle_geldpolitische_herausforderungen_rede_von_yves_mersch,covers
person:yves_mersch,topic:auf_der,covers
person:yves_mersch,topic:november_2014_aktuelle_geldpolitische_herausforderungen_rede_von_yves_mersch,covers
person:yves_mersch,speech:1219,delivered
person:yves_mersch,topic:how_dinner_speech,covers
person:yves_mersch,speech:1222,delivered
person:yves_mersch,topic:corporate_credit_conference,covers
person:yves_mersch,topic:17_october_2014_monetary_policy,covers
person:yves_mersch,speech:1231,delivered
person:yves_mersch,topic:europe_increasing_mobility,covers
person:yves_mersch,topic:education_keynote_speech,covers
person:yves_mersch,speech:1235,delivered
person:yves_mersch,topic:new_collateral_landscape,covers
person:yves_mersch,topic:2nd_joint_central_bank_seminar,covers
person:yves_mersch,speech:1237,delivered
person:yves_mersch,topic:european_capital_markets,covers
person:yves_mersch,topic:_securing_stability,covers
person:yves_mersch,topic:fragmentation_closing_keynote_speech,covers
person:yves_mersch,speech:1256,delivered
person:yves_mersch,topic:european_securitisation_markets,covers
person:yves_mersch,topic:imn_global_abs_conferencebr,covers
person:yves_mersch,speech:1259,delivered
person:yves_mersch,topic:legal_dimension,covers
person:yves_mersch,speech:1263,delivered
person:yves_mersch,topic:environment,covers
person:yves_mersch,topic:environment,covers
person:yves_mersch,topic:shanghai_forum,covers
person:yves_mersch,speech:1265,delivered
person:yves_mersch,topic:rede_bei_der_bayernlb_fixed_income_conference_rede_von_yves_mersch,covers
person:yves_mersch,topic:mai_2014_rede_bei_der_bayernlb_fixed_income_conference_rede_von_yves_mersch,covers
person:yves_mersch,topic:mai_2014_sehr_geehrte_damen,covers
person:yves_mersch,topic:wir_gehen_davon_aus,covers
person:yves_mersch,speech:1267,delivered
person:yves_mersch,topic:means,covers
person:yves_mersch,speech:1268,delivered
person:yves_mersch,topic:conference,covers
person:yves_mersch,speech:1270,delivered
person:yves_mersch,topic:70th_banking_conference,covers
person:yves_mersch,topic:german_cooperative_banks_speech,covers
person:yves_mersch,speech:1271,delivered
person:yves_mersch,topic:welt_wahrungskonferenzbrberlin,covers
person:yves_mersch,topic:14_may_2014_keynote_speech,covers
person:yves_mersch,speech:1273,delivered
person:yves_mersch,topic:institutional_overhaul,covers
person:yves_mersch,topic:_progress,covers
person:yves_mersch,topic:remaining_challenges,covers
person:yves_mersch,speech:1278,delivered
person:yves_mersch,topic:ecb_coordinated_technical_cooperation,covers
person:yves_mersch,topic:central_banks,covers
person:yves_mersch,topic:central_banks,covers
person:yves_mersch,topic:western_balkan_introductory,covers
person:yves_mersch,speech:1284,delivered
person:yves_mersch,topic:7_april_2014_banks,covers
person:yves_mersch,topic:current_challenges,covers
person:yves_mersch,speech:1287,delivered
person:yves_mersch,topic:competitiveness_and_growth_potential,covers
person:yves_mersch,topic:ecbat,covers
person:yves_mersch,speech:1290,delivered
person:yves_mersch,topic:externe_unternehmensfinanzierung,covers
person:yves_mersch,topic:chancen_rede_von_yves_mersch,covers
person:yves_mersch,topic:gefiu_tagung,covers
person:yves_mersch,topic:hause_der_allianz,covers
person:yves_mersch,speech:1293,delivered
person:yves_mersch,topic:financial_market_liberalisation_and_currency_internationalisation_speech,covers
person:yves_mersch,topic:ecbrenminbi_forum_luxembourg,covers
person:yves_mersch,topic:26_february_2014_china,covers
person:yves_mersch,speech:1297,delivered
person:yves_mersch,topic:institute,covers
person:yves_mersch,speech:1303,delivered
person:yves_mersch,topic:new_face,covers
person:yves_mersch,topic:euro_exhibition_speech,covers
person:yves_mersch,speech:1304,delivered
person:yves_mersch,topic:warm_reboot_speech,covers
person:yves_mersch,topic:munich_seminars,covers
person:yves_mersch,speech:1305,delivered
person:yves_mersch,topic:new_10_banknote,covers
person:yves_mersch,topic:13_january_2014_ladies,covers
person:yves_mersch,speech:1311,delivered
person:yves_mersch,topic:internationales_zinsforum,covers
person:yves_mersch,speech:1313,delivered
person:yves_mersch,topic:auf_dem_weg_zur_europaischen_bankenunion,covers
person:yves_mersch,topic:chancen_nutzen,covers
person:yves_mersch,topic:risiken_beherrschen_rede_von_yves_mersch,covers
person:yves_mersch,topic:fachtagung_risikocontrolling_und_management,covers
person:yves_mersch,speech:1315,delivered
person:yves_mersch,topic:crux,covers
person:yves_mersch,topic:safe_conference,covers
person:yves_mersch,speech:1318,delivered
person:yves_mersch,topic:economic_and_legal_limits,covers
person:yves_mersch,topic:central_banking_keynote_speech,covers
person:yves_mersch,speech:1324,delivered
person:yves_mersch,topic:road,covers
person:yves_mersch,speech:1326,delivered
person:yves_mersch,topic:overhaul,covers
person:yves_mersch,topic:architecture,covers
person:yves_mersch,topic:return,covers
person:yves_mersch,topic:investor_confidence,covers
person:yves_mersch,speech:1327,delivered
person:yves_mersch,topic:nexus_keynote_speech,covers
person:yves_mersch,speech:1330,delivered
person:yves_mersch,topic:intergenerational_justice,covers
person:yves_mersch,topic:sovereign_debt_crises_speech,covers
person:yves_mersch,speech:1345,delivered
person:yves_mersch,topic:european_banking_union_keynote,covers
person:yves_mersch,topic:bridge_forum_dialogue,covers
person:yves_mersch,speech:1349,delivered
person:yves_mersch,topic:brfrankfurt,covers
person:yves_mersch,topic:regime_change,covers
person:yves_mersch,speech:1350,delivered
person:yves_mersch,topic:neueste_politische_entscheidungen,covers
person:yves_mersch,topic:aufsichtsbehorde_rede_von_yves_mersch,covers
person:yves_mersch,topic:generalversammlung_der_osterreichischen_bankwissenschaftlichen_gesellschaft,covers
